df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_5803,tm_5803,Valentin Atangana Edoa,2005-08-25,Valentin Atangana Edoa,2005-08-25,France,France,Stade Reims,Stade Reims,1.0,True
tm_1381,tm_1381,Teemu Pukki,1990-03-29,Teemu Pukki,1990-03-29,Finland,Finland,Minnesota United FC,Minnesota United FC,1.0,True
tm_8379,tm_8379,Dylan Tavares,1996-08-30,Dylan Tavares,1996-08-30,Cape Verde,Cape Verde,SC Bastia,SC Bastia,1.0,True
tm_8875,tm_8875,Davide Adorni,1992-08-09,Davide Adorni,1992-08-09,Italy,Italy,Brescia Calcio,Brescia Calcio,1.0,True
tm_3008,tm_3008,Junchi Xu,2005-01-09,Junchi Xu,2005-01-09,China,China,Zhejiang FC,Zhejiang FC,1.0,True
tm_7705,tm_7705,Rani Khedira,1994-01-27,Rani Khedira,1994-01-27,Germany,Germany,1.FC Union Berlin,1.FC Union Berlin,1.0,True
tm_8276,tm_8276,Jonathan Iglesias,1988-12-17,Jonathan Iglesias,1988-12-17,Uruguay,Uruguay,EA Guingamp,EA Guingamp,1.0,True
tm_7897,tm_7897,Jamie Leweling,2001-02-26,Jamie Leweling,2001-02-26,Germany,Germany,1.FC Union Berlin,1.FC Union Berlin,1.0,True
tm_8569,tm_8569,Julien Anziani,1999-06-23,Julien Anziani,1999-06-23,France,France,USL Dunkerque,USL Dunkerque,1.0,True
tm_8324,tm_8324,Julien Masson,1998-06-18,Julien Masson,1998-06-18,France,France,Valenciennes FC,Valenciennes FC,1.0,True
tm_7448,tm_7448,Craig Dawson,1990-05-06,Craig Dawson,1990-05-06,England,England,Wolverhampton Wanderers,Wolverhampton Wanderers,1.0,True
tm_6969,tm_6969,Carlos Benavidez,1998-03-30,Carlos Benavidez,1998-03-30,Uruguay,Uruguay,Deportivo Alavés,Deportivo Alavés,1.0,True
tm_2747,tm_2747,Benjamin Kanuric,2003-02-26,Benjamin Kanuric,2003-02-26,Austria,Austria,FC Ingolstadt 04,FC Ingolstadt 04,1.0,True
tm_8075,tm_8075,Grégoire Swiderski,2005-10-05,Grégoire Swiderski,2005-10-05,France,France,,,1.0,True
tm_1586,tm_1586,Sam Nicholson,1995-01-20,Sam Nicholson,1995-01-20,Scotland,Scotland,Colorado Rapids,Colorado Rapids,1.0,True
tm_7043,tm_7043,Jorginho,1991-12-20,Jorginho,1991-12-20,Italy,Italy,Arsenal FC,Arsenal FC,1.0,True
tm_4620,tm_4620,Adam Buksa,1996-07-12,Adam Buksa,1996-07-12,Poland,Poland,RC Lens,RC Lens,1.0,True
tm_7189,tm_7189,Sean Longstaff,1997-10-30,Sean Longstaff,1997-10-30,England,England,Newcastle United,Newcastle United,1.0,True
tm_6953,tm_6953,José Callejón,1987-02-11,José Callejón,1987-02-11,Spain,Spain,Granada CF,Granada CF,1.0,True
tm_9660,tm_9660,Javier Avilés,1997-08-17,Javier Avilés,1997-08-17,Spain,Spain,CD Leganés,CD Leganés,1.0,True
tm_8440,tm_8440,Pape Ousmane Sakho,1996-12-21,Pape Ousmane Sakho,1996-12-21,Senegal,Senegal,Quevilly - Rouen Métropole,Quevilly - Rouen Métropole,1.0,True
tm_5779,tm_5779,Jordan Ferri,1992-03-12,Jordan Ferri,1992-03-12,France,France,Montpellier HSC,Montpellier HSC,1.0,True
tm_6532,tm_6532,Federico Valverde,1998-07-22,Federico Valverde,1998-07-22,Uruguay,Uruguay,Real Madrid,Real Madrid,1.0,True
tm_10073,tm_10073,Ki-Jana Hoever,2002-01-18,Ki-Jana Hoever,2002-01-18,Netherlands,Netherlands,Wolverhampton Wanderers,Wolverhampton Wanderers,1.0,True
tm_10814,tm_10814,Oumar Diakhite,1993-12-09,Oumar Diakhite,1993-12-09,Senegal,Senegal,VfL Osnabrück,VfL Osnabrück,1.0,True
tm_10790,tm_10790,Jannis Nikolaou,1993-07-31,Jannis Nikolaou,1993-07-31,Germany,Germany,Eintracht Braunschweig,Eintracht Braunschweig,1.0,True
tm_5489,tm_5489,Ousmane Dembélé,1997-05-15,Ousmane Dembélé,1997-05-15,France,France,Paris Saint-Germain,Paris Saint-Germain,1.0,True
tm_4244,tm_4244,Martin Regali,1993-10-12,Martin Regali,1993-10-12,Slovakia,Slovakia,KV Kortrijk,KV Kortrijk,1.0,True
tm_3145,tm_3145,Junjie Wen,1997-04-16,Junjie Wen,1997-04-16,China,China,Meizhou Hakka,Meizhou Hakka,1.0,True
tm_10443,tm_10443,Kenan Karaman,1994-03-05,Kenan Karaman,1994-03-05,Turkey,Turkey,FC Schalke 04,FC Schalke 04,1.0,True
tm_7622,tm_7622,Timothy Fosu-Mensah,1998-01-02,Timothy Fosu-Mensah,1998-01-02,Netherlands,Netherlands,Bayer 04 Leverkusen,Bayer 04 Leverkusen,1.0,True
tm_9244,tm_9244,Ángel Troncho,2002-10-02,Ángel Troncho,2002-10-02,Spain,Spain,SD Eibar,SD Eibar,1.0,True
tm_4541,tm_4541,Badou Ndiaye,1990-10-27,Badou Ndiaye,1990-10-27,Senegal,Senegal,Adana Demirspor,Adana Demirspor,1.0,True
tm_3129,tm_3129,Yunqi Guo,1997-06-26,Yunqi Guo,1997-06-26,China,China,,,1.0,True
tm_8646,tm_8646,Cristian Ansaldi,1986-09-20,Cristian Ansaldi,1986-09-20,Argentina,Argentina,Parma Calcio 1913,Parma Calcio 1913,1.0,True
tm_6785,tm_6785,Juan Carlos,1988-01-20,Juan Carlos,1988-01-20,Spain,Spain,Girona FC,Girona FC,1.0,True
tm_2261,tm_2261,Saad Al-Mousa,2002-12-10,Saad Al-Mousa,2002-12-10,Saudi Arabia,Saudi Arabia,Al-Ettifaq FC,Al-Ettifaq FC,1.0,True
tm_1673,tm_1673,Ariel Lassiter,1994-09-27,Ariel Lassiter,1994-09-27,Costa Rica,Costa Rica,CF Montréal,CF Montréal,1.0,True
tm_10408,tm_10408,Myziane Maolida,1999-02-14,Myziane Maolida,1999-02-14,France,France,Hertha BSC,Hertha BSC,1.0,True
tm_6559,tm_6559,Ferran Torres,2000-02-29,Ferran Torres,2000-02-29,Spain,Spain,FC Barcelona,FC Barcelona,1.0,True
tm_10084,tm_10084,André Vidigal,1998-08-17,André Vidigal,1998-08-17,Portugal,Portugal,Stoke City,Stoke City,1.0,True
tm_8412,tm_8412,Bachirou Yaméogo,2004-08-19,Bachirou Yaméogo,2004-08-19,Burkina Faso,Burkina Faso,Grenoble Foot 38,Grenoble Foot 38,1.0,True
tm_3517,tm_3517,Silvano Vos,2005-03-16,Silvano Vos,2005-03-16,Netherlands,Netherlands,Ajax Amsterdam,Ajax Amsterdam,1.0,True
tm_7931,tm_7931,Jonas Nickisch,2004-05-21,Jonas Nickisch,2004-05-21,Germany,Germany,1.FC Köln,1.FC Köln,1.0,True
tm_1487,tm_1487,Juan Mina,2004-07-27,Juan Mina,2004-07-27,Colombia,Colombia,New York Red Bulls,New York Red Bulls,1.0,True
tm_3534,tm_3534,Maxim Dekker,2004-04-21,Maxim Dekker,2004-04-21,Netherlands,Netherlands,AZ Alkmaar,AZ Alkmaar,1.0,True
tm_7008,tm_7008,Zack Steffen,1995-04-02,Zack Steffen,1995-04-02,United States,United States,Manchester City,Manchester City,1.0,True
tm_5593,tm_5593,Sofiane Diop,2000-06-09,Sofiane Diop,2000-06-09,France,France,OGC Nice,OGC Nice,1.0,True
tm_5354,tm_5354,Zé Manuel,1990-10-23,Zé Manuel,1990-10-23,Portugal,Portugal,Rio Ave FC,Rio Ave FC,1.0,True
tm_6689,tm_6689,Unai Simón,1997-06-11,Unai Simón,1997-06-11,Spain,Spain,Athletic Bilbao,Athletic Bilbao,1.0,True
tm_2453,tm_2453,Abdulaziz Al-Shahrani,1994-10-29,Abdulaziz Al-Shahrani,1994-10-29,Saudi Arabia,Saudi Arabia,Damac FC,Damac FC,1.0,True
tm_2472,tm_2472,Hussain Qasim,1997-09-21,Hussain Qasim,1997-09-21,Saudi Arabia,Saudi Arabia,Al-Tai FC,Al-Tai FC,1.0,True
tm_10327,tm_10327,Ryan Hardie,1997-03-17,Ryan Hardie,1997-03-17,Scotland,Scotland,Plymouth Argyle,Plymouth Argyle,1.0,True
tm_6170,tm_6170,Alessandro Buongiorno,1999-06-06,Alessandro Buongiorno,1999-06-06,Italy,Italy,Torino FC,Torino FC,1.0,True
tm_5824,tm_5824,Kenny Lala,1991-10-03,Kenny Lala,1991-10-03,France,France,Stade Brestois 29,Stade Brestois 29,1.0,True
tm_7707,tm_7707,Alex Kral,1998-05-19,Alex Kral,1998-05-19,Czech Republic,Czech Republic,,,1.0,True
tm_2501,tm_2501,Abdulrahman Al-Rio,1994-05-15,Abdulrahman Al-Rio,1994-05-15,Saudi Arabia,Saudi Arabia,Al-Okhdood Club,Al-Okhdood Club,1.0,True
tm_5989,tm_5989,Davide Calabria,1996-12-06,Davide Calabria,1996-12-06,Italy,Italy,AC Milan,AC Milan,1.0,True
tm_10277,tm_10277,Dominic Iorfa,1995-06-24,Dominic Iorfa,1995-06-24,England,England,Sheffield Wednesday,Sheffield Wednesday,1.0,True
tm_4019,tm_4019,Thomas Delaney,1991-09-03,Thomas Delaney,1991-09-03,Denmark,Denmark,Sevilla FC,Sevilla FC,1.0,True
tm_2512,tm_2512,Mohamed Nayef,1998-11-29,Mohamed Nayef,1998-11-29,Saudi Arabia,Saudi Arabia,Al-Okhdood Club,Al-Okhdood Club,1.0,True
tm_3619,tm_3619,Simon Olsson,1997-09-14,Simon Olsson,1997-09-14,Sweden,Sweden,SC Heerenveen,SC Heerenveen,1.0,True
tm_1096,tm_1096,Kipp Keller,2000-07-14,Kipp Keller,2000-07-14,United States,United States,Austin FC,Austin FC,1.0,True
tm_8384,tm_8384,Christophe Vincent,1992-11-08,Christophe Vincent,1992-11-08,France,France,SC Bastia,SC Bastia,1.0,True
tm_1251,tm_1251,Will Sands,2000-07-06,Will Sands,2000-07-06,United States,United States,Columbus Crew,Columbus Crew,1.0,True
tm_8710,tm_8710,Gerard Yepes,2002-08-25,Gerard Yepes,2002-08-25,Spain,Spain,UC Sampdoria,UC Sampdoria,1.0,True
tm_7726,tm_7726,Maximilian Wöber,1998-02-04,Maximilian Wöber,1998-02-04,Austria,Austria,Leeds United,Leeds United,1.0,True
tm_9001,tm_9001,Mateusz Praszelik,2000-09-26,Mateusz Praszelik,2000-09-26,Poland,Poland,Hellas Verona,Hellas Verona,1.0,True
tm_7497,tm_7497,Zeki Amdouni,2000-12-04,Zeki Amdouni,2000-12-04,Switzerland,Switzerland,Burnley FC,Burnley FC,1.0,True
tm_2432,tm_2432,Abdulrahman Al-Yami,1997-06-19,Abdulrahman Al-Yami,1997-06-19,Saudi Arabia,Saudi Arabia,Al-Riyadh SC,Al-Riyadh SC,1.0,True
tm_8007,tm_8007,Moritz-Broni Kwarteng,1998-04-28,Moritz-Broni Kwarteng,1998-04-28,Germany,Germany,VfL Bochum,VfL Bochum,1.0,True
tm_7080,tm_7080,Noni Madueke,2002-03-10,Noni Madueke,2002-03-10,England,England,Chelsea FC,Chelsea FC,1.0,True
tm_2372,tm_2372,Waleed Al-Anzi,1996-07-06,Waleed Al-Anzi,1996-07-06,Saudi Arabia,Saudi Arabia,Al-Fateh SC,Al-Fateh SC,1.0,True
tm_5731,tm_5731,Ângelo,2004-12-21,Ângelo,2004-12-21,Brazil,Brazil,Chelsea FC,Chelsea FC,1.0,True
tm_8279,tm_8279,Théo Le Normand,2000-08-08,Théo Le Normand,2000-08-08,France,France,EA Guingamp,EA Guingamp,1.0,True
tm_5812,tm_5812,Oumar Diakité,2003-12-20,Oumar Diakité,2003-12-20,Cote d'Ivoire,Cote d'Ivoire,Stade Reims,Stade Reims,1.0,True
tm_9251,tm_9251,John Victor,1996-02-13,John Victor,1996-02-13,Brazil,Brazil,,,1.0,True
tm_9069,tm_9069,Michele Camporese,1992-05-19,Michele Camporese,1992-05-19,Italy,Italy,Feralpisalò,Feralpisalò,1.0,True
tm_5783,tm_5783,Sacha Delaye,2002-04-23,Sacha Delaye,2002-04-23,France,France,Montpellier HSC,Montpellier HSC,1.0,True
tm_5867,tm_5867,Frank Magri,1999-09-04,Frank Magri,1999-09-04,France,France,FC Toulouse,FC Toulouse,1.0,True
tm_8084,tm_8084,Yohan Cassubie,2000-10-18,Yohan Cassubie,2000-10-18,France,France,FC Girondins Bordeaux,FC Girondins Bordeaux,1.0,True
tm_2746,tm_2746,Lukas Fröde,1995-01-23,Lukas Fröde,1995-01-23,Germany,Germany,FC Ingolstadt 04,FC Ingolstadt 04,1.0,True
tm_10637,tm_10637,Elias Höftmann,2004-02-07,Elias Höftmann,2004-02-07,Germany,Germany,FC Hansa Rostock,FC Hansa Rostock,1.0,True
tm_10236,tm_10236,Cameron Humphreys,2003-10-30,Cameron Humphreys,2003-10-30,England,England,Ipswich Town,Ipswich Town,1.0,True
tm_1080,tm_1080,Tyler Boyd,1994-12-30,Tyler Boyd,1994-12-30,United States,United States,Los Angeles Galaxy,Los Angeles Galaxy,1.0,True
tm_8223,tm_8223,Owen Gene,2003-03-19,Owen Gene,2003-03-19,France,France,Amiens SC,Amiens SC,1.0,True
tm_3232,tm_3232,Yue Liu,1997-09-14,Yue Liu,1997-09-14,China,China,Shenzhen FC,Shenzhen FC,1.0,True
tm_5965,tm_5965,Frank Anguissa,1995-11-16,Frank Anguissa,1995-11-16,Cameroon,Cameroon,SSC Napoli,SSC Napoli,1.0,True
tm_9621,tm_9621,Tachi,1997-09-10,Tachi,1997-09-10,Spain,Spain,CD Mirandés,CD Mirandés,1.0,True
tm_8118,tm_8118,Dylan Chambost,1997-08-19,Dylan Chambost,1997-08-19,France,France,AS Saint-Étienne,AS Saint-Étienne,1.0,True
tm_1623,tm_1623,Ifunanyachi Achara,1997-09-28,Ifunanyachi Achara,1997-09-28,Nigeria,Nigeria,Houston Dynamo FC,Houston Dynamo FC,1.0,True
tm_5813,tm_5813,Adama Bojang,2004-05-28,Adama Bojang,2004-05-28,The Gambia,The Gambia,Stade Reims,Stade Reims,1.0,True
tm_9227,tm_9227,Yoel Rodríguez,1988-08-28,Yoel Rodríguez,1988-08-28,Spain,Spain,SD Eibar,SD Eibar,1.0,True
tm_9657,tm_9657,Àlex Carbonell,1997-09-15,Àlex Carbonell,1997-09-15,Spain,Spain,SD Amorebieta,SD Amorebieta,1.0,True
tm_1107,tm_1107,Sofiane Djeffal,1999-04-09,Sofiane Djeffal,1999-04-09,France,France,Austin FC,Austin FC,1.0,True
tm_4944,tm_4944,David Jensen,1992-03-25,David Jensen,1992-03-25,Denmark,Denmark,Istanbulspor,Istanbulspor,1.0,True
tm_3932,tm_3932,Kyriani Sabbe,2005-01-26,Kyriani Sabbe,2005-01-26,Belgium,Belgium,Club Brugge KV,Club Brugge KV,1.0,True
tm_2623,tm_2623,Mohammed Al-Khaibari,2002-04-18,Mohammed Al-Khaibari,2002-04-18,Saudi Arabia,Saudi Arabia,Al-Khaleej FC,Al-Khaleej FC,1.0,True
tm_9977,tm_9977,Morgan Rogers,2002-07-26,Morgan Rogers,2002-07-26,England,England,Middlesbrough FC,Middlesbrough FC,1.0,True
tm_8134,tm_8134,Ismaël Boura,2000-08-14,Ismaël Boura,2000-08-14,France,France,ESTAC Troyes,ESTAC Troyes,1.0,True
tm_7112,tm_7112,Amad Diallo,2002-07-11,Amad Diallo,2002-07-11,Cote d'Ivoire,Cote d'Ivoire,Manchester United,Manchester United,1.0,True
tm_6458,tm_6458,Simone Scuffet,1996-05-31,Simone Scuffet,1996-05-31,Italy,Italy,Cagliari Calcio,Cagliari Calcio,1.0,True
tm_4728,tm_4728,Miguel Cardoso,1994-06-19,Miguel Cardoso,1994-06-19,Portugal,Portugal,Kayserispor,Kayserispor,1.0,True
tm_5505,tm_5505,Vanderson,2001-06-21,Vanderson,2001-06-21,Brazil,Brazil,AS Monaco,AS Monaco,1.0,True
tm_5288,tm_5288,Dinis Pinto,2000-08-24,Dinis Pinto,2000-08-24,Portugal,Portugal,Moreirense FC,Moreirense FC,1.0,True
tm_6226,tm_6226,Marcus Pedersen,2000-07-16,Marcus Pedersen,2000-07-16,Norway,Norway,Feyenoord Rotterdam,Feyenoord Rotterdam,1.0,True
tm_3344,tm_3344,Abdulelah Al-Malki,1994-10-11,Abdulelah Al-Malki,1994-10-11,Saudi Arabia,Saudi Arabia,Al-Hilal SFC,Al-Hilal SFC,1.0,True
tm_1108,tm_1108,Memo Rodríguez,1995-12-27,Memo Rodríguez,1995-12-27,United States,United States,Austin FC,Austin FC,1.0,True
tm_10583,tm_10583,Timo Becker,1997-03-25,Timo Becker,1997-03-25,Germany,Germany,Holstein Kiel,Holstein Kiel,1.0,True
tm_1416,tm_1416,Kortne Ford,1996-01-26,Kortne Ford,1996-01-26,United States,United States,Sporting Kansas City,Sporting Kansas City,1.0,True
tm_9387,tm_9387,Iker Undabarrena,1995-05-18,Iker Undabarrena,1995-05-18,Spain,Spain,CD Leganés,CD Leganés,1.0,True
tm_2402,tm_2402,Abdullah Al-Mogren,1996-11-16,Abdullah Al-Mogren,1996-11-16,Saudi Arabia,Saudi Arabia,Al-Fateh SC,Al-Fateh SC,1.0,True
tm_8572,tm_8572,Rayan Ghrieb,1999-04-21,Rayan Ghrieb,1999-04-21,France,France,USL Dunkerque,USL Dunkerque,1.0,True
tm_4184,tm_4184,Joren Dom,1989-11-29,Joren Dom,1989-11-29,Belgium,Belgium,Oud-Heverlee Leuven,Oud-Heverlee Leuven,1.0,True
tm_9803,tm_9803,Dimitrios Giannoulis,1995-10-17,Dimitrios Giannoulis,1995-10-17,Greece,Greece,Norwich City,Norwich City,1.0,True
tm_8847,tm_8847,Giacomo Ricci,1996-09-02,Giacomo Ricci,1996-09-02,Italy,Italy,SSC Bari,SSC Bari,1.0,True
tm_10040,tm_10040,Dominic Hyam,1995-12-20,Dominic Hyam,1995-12-20,Scotland,Scotland,Blackburn Rovers,Blackburn Rovers,1.0,True
tm_2578,tm_2578,Yousef Al-Shammari,1997-12-09,Yousef Al-Shammari,1997-12-09,Saudi Arabia,Saudi Arabia,Al-Hazem SC,Al-Hazem SC,1.0,True
tm_9907,tm_9907,Kyle Bartley,1991-05-22,Kyle Bartley,1991-05-22,England,England,West Bromwich Albion,West Bromwich Albion,1.0,True
tm_5277,tm_5277,Paulinho,1999-09-21,Paulinho,1999-09-21,Portugal,Portugal,,,1.0,True
tm_1765,tm_1765,Niklas Landgraf,1996-03-01,Niklas Landgraf,1996-03-01,Germany,Germany,Hallescher FC,Hallescher FC,1.0,True
tm_5001,tm_5001,Cláudio Ramos,1991-11-16,Cláudio Ramos,1991-11-16,Portugal,Portugal,FC Porto,FC Porto,1.0,True
tm_4017,tm_4017,Majeed Ashimeru,1997-10-10,Majeed Ashimeru,1997-10-10,Ghana,Ghana,RSC Anderlecht,RSC Anderlecht,1.0,True
tm_10568,tm_10568,Taylan Duman,1997-07-30,Taylan Duman,1997-07-30,Germany,Germany,1.FC Nuremberg,1.FC Nuremberg,1.0,True
tm_4582,tm_4582,Moryké Fofana,1991-11-23,Moryké Fofana,1991-11-23,Cote d'Ivoire,Cote d'Ivoire,Samsunspor,Samsunspor,1.0,True
tm_1590,tm_1590,Jonathan Lewis,1997-06-04,Jonathan Lewis,1997-06-04,United States,United States,Colorado Rapids,Colorado Rapids,1.0,True
tm_8497,tm_8497,Jung-bin Park,1994-02-22,Jung-bin Park,1994-02-22,"Korea, South","Korea, South",Rodez AF,Rodez AF,1.0,True
tm_3392,tm_3392,Aymeric Laporte,1994-05-27,Aymeric Laporte,1994-05-27,Spain,Spain,Al-Nassr FC,Al-Nassr FC,1.0,True
tm_2339,tm_2339,Abdullah Al-Shammari,1991-11-24,Abdullah Al-Shammari,1991-11-24,Saudi Arabia,Saudi Arabia,Abha Club,Abha Club,1.0,True
tm_1970,tm_1970,Philipp Klewin,1993-09-30,Philipp Klewin,1993-09-30,Germany,Germany,VfB Lübeck,VfB Lübeck,1.0,True
tm_1088,tm_1088,Billy Sharp,1986-02-05,Billy Sharp,1986-02-05,England,England,Los Angeles Galaxy,Los Angeles Galaxy,1.0,True
tm_5880,tm_5880,Yohann Magnin,1997-06-21,Yohann Magnin,1997-06-21,France,France,Clermont Foot 63,Clermont Foot 63,1.0,True
tm_8018,tm_8018,Christoph Zimmermann,1993-01-12,Christoph Zimmermann,1993-01-12,Germany,Germany,SV Darmstadt 98,SV Darmstadt 98,1.0,True
tm_3614,tm_3614,Denzel Hall,2001-05-22,Denzel Hall,2001-05-22,Netherlands,Netherlands,SC Heerenveen,SC Heerenveen,1.0,True
tm_7440,tm_7440,Carlos Vinícius,1995-03-25,Carlos Vinícius,1995-03-25,Brazil,Brazil,Fulham FC,Fulham FC,1.0,True
tm_6382,tm_6382,Jacopo Fazzini,2003-03-16,Jacopo Fazzini,2003-03-16,Italy,Italy,FC Empoli,FC Empoli,1.0,True
tm_7377,tm_7377,Gavin Kilkenny,2000-02-01,Gavin Kilkenny,2000-02-01,Ireland,Ireland,AFC Bournemouth,AFC Bournemouth,1.0,True
tm_4886,tm_4886,Mustafa Eskihellac,1997-05-05,Mustafa Eskihellac,1997-05-05,Turkey,Turkey,Gaziantep FK,Gaziantep FK,1.0,True
tm_7383,tm_7383,Justin Kluivert,1999-05-05,Justin Kluivert,1999-05-05,Netherlands,Netherlands,AFC Bournemouth,AFC Bournemouth,1.0,True
tm_1483,tm_1483,Curtis Ofori,2005-11-20,Curtis Ofori,2005-11-20,United States,United States,New York Red Bulls,New York Red Bulls,1.0,True
tm_6464,tm_6464,Alberto Dossena,1998-10-13,Alberto Dossena,1998-10-13,Italy,Italy,Cagliari Calcio,Cagliari Calcio,1.0,True
tm_9944,tm_9944,Jobe Bellingham,2005-09-23,Jobe Bellingham,2005-09-23,England,England,Sunderland AFC,Sunderland AFC,1.0,True
tm_2078,tm_2078,Robbie Robinson,1998-12-17,Robbie Robinson,1998-12-17,United States,United States,Inter Miami CF,Inter Miami CF,1.0,True
tm_2349,tm_2349,Mohammed Al-Oufi,2002-08-08,Mohammed Al-Oufi,2002-08-08,Saudi Arabia,Saudi Arabia,Abha Club,Abha Club,1.0,True
tm_6362,tm_6362,Dany Mota,1998-05-02,Dany Mota,1998-05-02,Portugal,Portugal,AC Monza,AC Monza,1.0,True
tm_5454,tm_5454,Keliano Manuel,2003-01-16,Keliano Manuel,2003-01-16,Angola,Angola,CF Estrela Amadora SAD,CF Estrela Amadora SAD,1.0,True
tm_5377,tm_5377,Issah Abass,1998-09-26,Issah Abass,1998-09-26,Ghana,Ghana,GD Chaves,GD Chaves,1.0,True
tm_3698,tm_3698,Agustín Anello,2002-04-22,Agustín Anello,2002-04-22,United States,United States,Sparta Rotterdam,Sparta Rotterdam,1.0,True
tm_1106,tm_1106,Alexander Ring,1991-04-09,Alexander Ring,1991-04-09,Finland,Finland,Austin FC,Austin FC,1.0,True
tm_6266,tm_6266,Martín Payero,1998-09-11,Martín Payero,1998-09-11,Argentina,Argentina,Udinese Calcio,Udinese Calcio,1.0,True
tm_3522,tm_3522,Carlos Forbs,2004-03-19,Carlos Forbs,2004-03-19,Portugal,Portugal,Ajax Amsterdam,Ajax Amsterdam,1.0,True
tm_6639,tm_6639,Rafa Mir,1997-06-18,Rafa Mir,1997-06-18,Spain,Spain,Sevilla FC,Sevilla FC,1.0,True
tm_1500,tm_1500,Serge Ngoma,2005-07-09,Serge Ngoma,2005-07-09,United States,United States,New York Red Bulls,New York Red Bulls,1.0,True
tm_9337,tm_9337,Christian Rivera,1997-07-09,Christian Rivera,1997-07-09,Spain,Spain,Sporting Gijón,Sporting Gijón,1.0,True
tm_4033,tm_4033,Paul Nardi,1994-05-18,Paul Nardi,1994-05-18,France,France,KAA Gent,KAA Gent,1.0,True
tm_5281,tm_5281,Maracás,1994-04-27,Maracás,1994-04-27,Brazil,Brazil,Moreirense FC,Moreirense FC,1.0,True
tm_2188,tm_2188,Santiago Rodríguez,2000-01-08,Santiago Rodríguez,2000-01-08,Uruguay,Uruguay,New York City FC,New York City FC,1.0,True
tm_1850,tm_1850,Laurent Jans,1992-08-05,Laurent Jans,1992-08-05,Luxembourg,Luxembourg,SV Waldhof Mannheim,SV Waldhof Mannheim,1.0,True
tm_10614,tm_10614,Kevin Kraus,1992-08-12,Kevin Kraus,1992-08-12,Germany,Germany,1.FC Kaiserslautern,1.FC Kaiserslautern,1.0,True
tm_2208,tm_2208,Álex Roldán,1996-07-28,Álex Roldán,1996-07-28,El Salvador,El Salvador,Seattle Sounders FC,Seattle Sounders FC,1.0,True
tm_3943,tm_3943,Antonio Nusa,2005-04-17,Antonio Nusa,2005-04-17,Norway,Norway,Club Brugge KV,Club Brugge KV,1.0,True
tm_1033,tm_1033,Sebastien Ibeagha,1992-01-21,Sebastien Ibeagha,1992-01-21,United States,United States,FC Dallas,FC Dallas,1.0,True
tm_3602,tm_3602,Mitchell van Bergen,1999-08-27,Mitchell van Bergen,1999-08-27,Netherlands,Netherlands,Twente Enschede FC,Twente Enschede FC,1.0,True
tm_3348,tm_3348,Musab Al-Juwayr,2003-06-20,Musab Al-Juwayr,2003-06-20,Saudi Arabia,Saudi Arabia,Al-Hilal SFC,Al-Hilal SFC,1.0,True
tm_4891,tm_4891,Ilker Karakas,1999-01-11,Ilker Karakas,1999-01-11,Turkey,Turkey,Gaziantep FK,Gaziantep FK,1.0,True
tm_10509,tm_10509,Simon Asta,2001-01-25,Simon Asta,2001-01-25,Germany,Germany,SpVgg Greuther Fürth,SpVgg Greuther Fürth,1.0,True
tm_10014,tm_10014,Marc Roberts,1990-07-26,Marc Roberts,1990-07-26,England,England,Birmingham City,Birmingham City,1.0,True
tm_4319,tm_4319,Marsoni Sambu,1996-06-03,Marsoni Sambu,1996-06-03,Belgium,Belgium,RWD Molenbeek,RWD Molenbeek,1.0,True
tm_1304,tm_1304,Karifa Yao,2000-09-28,Karifa Yao,2000-09-28,Canada,Canada,Vancouver Whitecaps FC,Vancouver Whitecaps FC,1.0,True
tm_10414,tm_10414,Smail Prevljak,1995-05-10,Smail Prevljak,1995-05-10,Bosnia-Herzegovina,Bosnia-Herzegovina,Hertha BSC,Hertha BSC,1.0,True
tm_7591,tm_7591,Marius Wolf,1995-05-27,Marius Wolf,1995-05-27,Germany,Germany,Borussia Dortmund,Borussia Dortmund,1.0,True
tm_2090,tm_2090,Luis Abram,1996-02-27,Luis Abram,1996-02-27,Peru,Peru,Atlanta United FC,Atlanta United FC,1.0,True
tm_9930,tm_9930,Jenson Seelt,2003-05-23,Jenson Seelt,2003-05-23,Netherlands,Netherlands,Sunderland AFC,Sunderland AFC,1.0,True
tm_7504,tm_7504,Anel Ahmedhodzic,1999-03-26,Anel Ahmedhodzic,1999-03-26,Bosnia-Herzegovina,Bosnia-Herzegovina,Sheffield United,Sheffield United,1.0,True
tm_5629,tm_5629,Facundo Medina,1999-05-28,Facundo Medina,1999-05-28,Argentina,Argentina,RC Lens,RC Lens,1.0,True
tm_5205,tm_5205,Jesús Castillo,2001-06-11,Jesús Castillo,2001-06-11,Peru,Peru,Gil Vicente FC,Gil Vicente FC,1.0,True
tm_1532,tm_1532,Georgios Koutsias,2004-02-08,Georgios Koutsias,2004-02-08,Greece,Greece,Chicago Fire FC,Chicago Fire FC,1.0,True
tm_2111,tm_2111,Miguel Berry,1997-09-16,Miguel Berry,1997-09-16,Spain,Spain,Atlanta United FC,Atlanta United FC,1.0,True
tm_8033,tm_8033,Marvin Mehlem,1997-09-11,Marvin Mehlem,1997-09-11,Germany,Germany,SV Darmstadt 98,SV Darmstadt 98,1.0,True
tm_10289,tm_10289,Jeff Hendrick,1992-01-31,Jeff Hendrick,1992-01-31,Ireland,Ireland,Newcastle United,Newcastle United,1.0,True
