df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_2329,fm_10042,Anthony Nwakaeme,1989-03-21,Tony Nwakaeme,1989-03-21,Nigeria,NGA,Al-Fayha FC,Al-Fayha,0.825,
tm_1642,fm_1695,Theodore Ku-DiPietro,2002-01-28,Ted Ku-DiPietro,2002-01-28,United States,USA,D.C. United,D.C. United,0.825,
tm_10382,fm_2851,Ransford Königsdörffer,2001-09-13,Ransford-Yeboah Königsdörffer,2001-09-13,Ghana,GER,Hamburger SV,HSV,0.8310344827586207,
tm_5759,fm_17090,Eli Junior Kroupi,2006-06-23,Junior Kroupi,2006-06-23,France,FRA,FC Lorient,FC Lorient,0.8352941176470587,
tm_10067,fm_13274,Blondy Nna Noukeu,2001-09-17,Blondy Noukeu,2001-09-17,Cameroon,CMR,Stoke City,Stoke,0.8352941176470587,
tm_3522,fm_12365,Carlos Forbs,2004-03-19,Carlos Borges,2004-03-19,Portugal,POR,Ajax Amsterdam,Man City,0.8384615384615384,
tm_1439,fm_1068,Willy Agada,1999-09-17,William Agada,1999-09-17,Nigeria,NGA,Sporting Kansas City,Sporting KC,0.8384615384615384,
tm_4459,fm_9356,Ugurcan Cakir,1996-04-05,Uğurcan Çakır,1996-04-05,Turkey,TUR,Trabzonspor,Trabzonspor,0.8384615384615384,
tm_8223,fm_16688,Owen Gene,2003-03-19,Owen Géné,2003-03-19,France,FRA,Amiens SC,Amiens SC,0.8444444444444443,
tm_3335,fm_10314,Ali Al-Boleahi,1989-11-21,Ali Al-Bulayhi,1989-11-21,Saudi Arabia,KSA,Al-Hilal SFC,Al-Hilal (KSA),0.8499999999999999,
tm_9671,fm_16170,Moi Delgado,1994-04-18,Moisés Delgado,1994-04-18,Spain,ESP,Racing Ferrol,Ponferrada,0.8499999999999999,
tm_4458,fm_9811,Semih Kilicsoy,2005-08-15,Semih Kılıçsoy,2005-08-15,Turkey,TUR,Besiktas JK,Beşiktaş,0.8499999999999999,
tm_7465,fm_11474,Sasa Kalajdzic,1997-07-07,Saša Kalajdžić,1997-07-07,Austria,AUT,Wolverhampton Wanderers,Wolves,0.8499999999999999,
tm_7942,fm_3824,Rasmus Carstensen,2000-11-10,Rasmus Carstensen,2000-11-18,Denmark,DEN,KRC Genk,KRC Genk,0.85,
tm_6834,fm_14843,Iván Cuéllar,1984-05-27,Iván Cuéllar,1984-05-25,Spain,ESP,RCD Mallorca,S. Gijón,0.85,
tm_1107,fm_1564,Sofiane Djeffal,1999-04-09,Sofiane Djeffal,1999-04-19,France,FRA,Austin FC,D.C. United,0.85,
tm_1625,fm_1289,Alex Bono,1994-04-25,Alex Bono,1994-04-01,United States,USA,D.C. United,Toronto FC,0.85,
tm_2053,fm_1449,Drake Callender,1997-10-07,Drake Callender,1997-10-27,United States,USA,Inter Miami CF,Inter Miami,0.85,
tm_7366,fm_11693,Lloyd Kelly,1998-10-06,Lloyd Kelly,1998-10-01,England,ENG,AFC Bournemouth,Bournemouth,0.85,
tm_4344,fm_4542,Wolke Janssens,1995-01-11,Wolke Janssens,1995-08-01,Belgium,BEL,Sint-Truidense VV,STVV,0.85,
tm_9265,fm_15405,Anuar,1995-01-15,Anuar,1995-01-10,Morocco,ESP,Real Valladolid CF,Valladolid,0.85,
tm_9420,fm_3787,Julen Lobete,2000-09-18,Julen Lobete,1999-09-18,Spain,ESP,Celta de Vigo,RKC Waalwijk,0.85,
tm_1394,fm_1347,Jake Nerwinski,1994-10-17,Jake Nerwinski,1994-10-16,United States,USA,St. Louis CITY SC,Vancouver,0.85,
tm_2345,fm_10205,Saad Natiq,1990-03-19,Saad Natiq,1994-03-19,Iraq,IRQ,Abha Club,Abha,0.85,
tm_2373,fm_10324,Mustafa Malayekah,1986-05-20,Mustafa Malayekah,1986-05-21,Saudi Arabia,KSA,Al-Fateh SC,Al-Fateh,0.85,
tm_4909,fm_16322,Iron Gomis,1999-11-09,Iron Gomis,1999-11-08,France,FRA,Kasimpasa,Amiens SC,0.85,
tm_5003,fm_14498,David Carmo,1999-07-19,David Carmo,1999-07-17,Portugal,POR,FC Porto,FC Porto,0.85,
tm_8649,fm_6976,Woyo Coulibaly,1999-05-26,Woyo Coulibaly,1999-05-20,France,FRA,Parma Calcio 1913,Parma,0.85,
tm_1379,fm_1147,Ismael Tajouri-Shradi,1994-03-28,Ismael Tajouri-Shradi,1994-03-22,Libya,LBY,Minnesota United FC,New England,0.85,
tm_4464,fm_9570,Stefano Denswil,1993-05-07,Stefano Denswil,1994-05-07,Suriname,NED,Trabzonspor,Trabzonspor,0.85,
tm_10705,fm_4250,Belal Halbouni,1999-12-29,Belal Halbouni,1999-12-30,Syria,SYR,1.FC Magdeburg,Magdeburg,0.85,
tm_9900,fm_11769,Allahyar Sayyadmanesh,2001-06-29,Allahyar Sayyadmanesh,2001-06-27,Iran,IRN,Hull City,Hull,0.85,
tm_1030,fm_1734,Antonio Carrera,2004-03-15,Antonio Carrera,2004-03-14,United States,USA,FC Dallas,FC Dallas,0.85,
tm_5745,fm_15985,Darlin Yongwa,2000-09-22,Darlin Yongwa,2000-09-21,Cameroon,CMR,FC Lorient,FC Lorient,0.85,
tm_6729,fm_2603,Selim Amallah,1996-11-15,Selim Amallah,1996-11-16,Morocco,MAR,Real Valladolid CF,Standard,0.85,
tm_8507,fm_16502,Kévin Mouanga,2000-07-24,Kévin Mouanga,2000-07-27,France,FRA,FC Annecy,FC Annecy,0.85,
tm_1852,fm_3178,Fridolin Wagner,1997-09-23,Fridolin Wagner,1997-09-25,Germany,GER,SV Waldhof Mannheim,SV Waldhof Mannheim,0.85,
tm_10089,fm_14437,Wesley Moraes,1996-11-24,Wesley Moraes,1996-11-26,Brazil,BRA,Stoke City,Levante,0.85,
tm_9860,fm_13165,Azeem Abdulai,2002-12-09,Azeem Abdulai,2002-12-01,Scotland,SCO,Swansea City,Swansea,0.85,
tm_1654,fm_1436,James Pantemis,1997-02-21,James Pantemis,1997-02-07,Canada,CAN,CF Montréal,CF Montréal,0.85,
tm_9897,fm_12831,Vaughn Covil,2003-07-26,Vaughn Covil,2003-07-27,United States,USA,Hull City,Hull,0.85,
tm_1211,fm_12111,Matthew Hoppe,2001-03-13,Matthew Hoppe,2001-01-13,United States,USA,Middlesbrough FC,Middlesbrough,0.85,
tm_1218,fm_1616,Nick DePuy,1994-11-14,Nick DePuy,1994-11-13,United States,USA,Nashville SC,LA Galaxy,0.85,
tm_4053,fm_4536,Malick Fofana,2005-03-31,Malick Fofana,2005-03-30,Belgium,BEL,KAA Gent,AA Gent,0.85,
tm_7453,fm_11430,Matt Doherty,1992-01-16,Matt Doherty,1992-01-17,Ireland,IRL,Wolverhampton Wanderers,Tottenham,0.85,
tm_2688,fm_3563,Luca Herrmann,1999-02-20,Luca Herrmann,1999-02-22,Germany,GER,SG Dynamo Dresden,Dynamo Dresden,0.85,
tm_2965,fm_10166,Nico Yennaris,1993-05-24,Nico Yennaris,1993-05-23,China,CHN,Beijing Guoan,Beijing,0.85,
tm_1209,fm_1404,Jeremy Ebobisse,1997-02-14,Jeremy Ebobisse,1997-02-13,United States,USA,San Jose Earthquakes,San Jose,0.85,
tm_9437,fm_15341,Aitor Sanz,1984-09-13,Aitor Sanz,1984-09-18,Spain,ESP,CD Tenerife,Tenerife,0.85,
tm_3697,fm_3348,Koki Saito,2001-08-10,Kôki Saitô,2001-08-10,Japan,JPN,,Sparta Rotterdam,0.8599999999999999,
tm_1091,fm_1648,Damian Las,2002-04-11,Damian Łaś,2002-04-11,United States,USA,Austin FC,Austin FC,0.8599999999999999,
tm_5216,fm_14695,Murilo de Souza,1994-10-31,Murilo Souza,1994-10-31,Brazil,BRA,Gil Vicente FC,Gil Vicente,0.8599999999999999,
tm_2359,fm_10047,Uros Matic,1990-05-23,Uroš Matić,1990-05-23,Serbia,SRB,Abha Club,Abha,0.8599999999999999,
tm_9972,fm_12309,Dan Barlaser,1997-01-18,Daniel Barlaser,1997-01-18,England,ENG,Middlesbrough FC,Rotherham,0.8599999999999999,
tm_4918,fm_9580,Muammer Yildirim,1990-09-14,Muammer Yıldırım,1990-09-14,Turkey,TUR,Sivasspor,Sivasspor,0.8687499999999999,
tm_4844,fm_9738,Kerim Alici,1997-06-24,Kerim Alıcı,1997-06-24,Turkey,TUR,Hatayspor,Hatayspor,0.8727272727272726,
tm_4605,fm_6714,Dario Saric,1997-05-30,Dario Šarić,1997-05-30,Bosnia-Herzegovina,BIH,Palermo FC,Palermo,0.8727272727272726,
tm_10022,fm_2565,Ivan Sunjic,1996-10-09,Ivan Šunjić,1996-10-09,Croatia,CRO,Birmingham City,Hertha Berlin,0.8727272727272726,
tm_9594,fm_2427,Dario Dumic,1992-01-30,Dario Đumić,1992-01-30,Bosnia-Herzegovina,BIH,CD Eldense,Sandhausen,0.8727272727272726,
tm_4680,fm_9648,Ertugrul Taskiran,1989-11-05,Ertuğrul Taşkıran,1989-11-05,Turkey,TUR,Alanyaspor,Kasımpaşa,0.8764705882352941,
tm_4887,fm_2648,Denis Dragus,1999-07-06,Denis Drăguş,1999-07-06,Romania,ROU,Standard Liège,Standard,0.8833333333333333,
tm_3036,fm_10178,Rômulo,1995-10-27,Romulo,1995-10-27,Brazil,BRA,Chengdu Rongcheng,CD Rongcheng,0.8833333333333333,
tm_7160,fm_11287,Ivan Perisic,1989-02-02,Ivan Perišić,1989-02-02,Croatia,CRO,Tottenham Hotspur,Tottenham,0.8833333333333333,
tm_4819,fm_9493,Endri Cekici,1996-11-23,Endri Çekiçi,1996-11-23,Albania,ALB,Pendikspor,Konyaspor,0.8833333333333333,
tm_5076,fm_14880,Álvaro Djaló,1999-08-16,Álvaro Djálo,1999-08-16,Spain,ESP,SC Braga,BRG,0.8833333333333333,
tm_4502,fm_9907,Eren Karaagac,2004-05-24,Eren Karaağaç,2004-05-24,Turkey,TUR,Basaksehir FK,Başakşehir FK,0.8923076923076922,
tm_6100,fm_6155,Mario Pasalic,1995-02-09,Mario Pašalić,1995-02-09,Croatia,CRO,Atalanta BC,Atalanta,0.8923076923076922,
tm_10144,fm_12160,Matija Sarkic,1997-07-23,Matija Šarkić,1997-07-23,Montenegro,MNE,Millwall FC,Wolves,0.8923076923076922,
tm_7021,fm_11274,Mateo Kovacic,1994-05-06,Mateo Kovačić,1994-05-06,Croatia,CRO,Manchester City,Chelsea,0.8923076923076922,
tm_1477,fm_1724,AJ Marcucci,1999-07-31,A.J. Marcucci,1999-07-31,United States,USA,New York Red Bulls,New York,0.8923076923076922,
tm_10372,fm_16302,Lukasz Poreba,2000-03-13,Łukasz Poręba,2000-03-13,Poland,POL,RC Lens,RC Lens,0.8923076923076922,
tm_1673,fm_1499,Ariel Lassiter,1994-09-27,Ari Lassiter,1994-09-27,Costa Rica,CRC,CF Montréal,Inter Miami,0.8999999999999999,
tm_4079,fm_11671,Moussa Djenepo,1998-06-15,Moussa Djénépo,1998-06-15,Mali,MLI,Standard Liège,Southampton,0.8999999999999999,
tm_3751,fm_4018,Milan Robberechts,2004-03-04,Milan Robberechts,2004-04-04,Belgium,BEL,Fortuna Sittard,KV Mechelen,0.8999999999999999,
tm_7759,fm_2216,Hrvoje Smolcic,2000-08-17,Hrvoje Smolčić,2000-08-17,Croatia,CRO,Eintracht Frankfurt,Eintracht Frankfurt,0.8999999999999999,
tm_2166,fm_1681,Chris Donovan,2000-08-08,Chris Donovan,2000-08-01,United States,USA,Philadelphia Union,Philadelphia,0.8999999999999999,
tm_6300,fm_6608,Filip Jagiello,1997-08-08,Filip Jagiełło,1997-08-08,Poland,POL,Genoa CFC,Genoa,0.8999999999999999,
tm_2222,fm_1440,Léo Chú,2000-04-06,Léo Chu,2000-04-06,Brazil,BRA,Seattle Sounders FC,Seattle,0.8999999999999999,
tm_2379,fm_10311,Ammar Al-Dohaim,1993-08-31,Amar Al-Dohim,1993-08-31,Saudi Arabia,KSA,Al-Fateh SC,Al-Fateh,0.9066666666666667,
tm_7824,fm_1797,Pavel Kaderabek,1992-04-25,Pavel Kadeřábek,1992-04-25,Czech Republic,CZE,TSG 1899 Hoffenheim,Hoffenheim,0.9066666666666667,
tm_6263,fm_6479,Lazar Samardzic,2002-02-24,Lazar Samardžić,2002-02-24,Serbia,SRB,Udinese Calcio,Udinese,0.9066666666666667,
tm_4118,fm_2384,Stefan Knezevic,1996-10-30,Stefan Knežević,1996-10-30,Switzerland,SUI,RSC Charleroi,Charleroi,0.9066666666666667,
tm_4916,fm_9688,Ali Sasal Vural,1990-07-10,Ali Şaşal Vural,1990-07-10,Turkey,TUR,Sivasspor,Sivasspor,0.9066666666666667,
tm_7127,fm_12280,Stefan Bajcetic,2004-10-22,Stefan Bajčetić,2004-10-22,Spain,ESP,Liverpool FC,Liverpool,0.9066666666666667,
tm_2483,fm_10283,Hassan Al-Omari,1994-04-21,Hassan Al-Amri,1994-04-21,Saudi Arabia,KSA,Al-Tai FC,Al-Taawoun,0.9066666666666667,
tm_4777,fm_9494,Ibrahim Dresevic,1997-01-24,Ibrahim Drešević,1997-01-24,Kosovo,KOS,Fatih Karagümrük,Fatih Karagümrük,0.9124999999999999,
tm_4827,fm_9782,Erencan Yardimci,2002-02-04,Erencan Yardımcı,2002-02-04,Turkey,TUR,,Alanyaspor,0.9124999999999999,
tm_4378,fm_9734,Kazimcan Karatas,2003-01-16,Kazımcan Karataş,2003-01-16,Turkey,TUR,Galatasaray,Galatasaray,0.9124999999999999,
tm_3254,fm_10392,Nemanja Bosancic,1995-03-01,Nemanja Bosančić,1995-03-01,Serbia,SRB,Dalian Professional,DL Pro,0.9124999999999999,
tm_4396,fm_11422,Halil Dervisoglu,1999-12-08,Halil Dervişoğlu,1999-12-08,Turkey,TUR,Galatasaray,Burnley,0.9124999999999999,
tm_3582,fm_2409,Przemyslaw Tyton,1987-01-04,Przemysław Tytoń,1987-01-04,Poland,POL,Twente Enschede FC,FC Twente,0.9124999999999999,
tm_7504,fm_11825,Anel Ahmedhodzic,1999-03-26,Anel Ahmedhodžić,1999-03-26,Bosnia-Herzegovina,BIH,Sheffield United,Sheff Utd,0.9124999999999999,
tm_7226,fm_11349,Lukasz Fabianski,1985-04-18,Łukasz Fabiański,1985-04-18,Poland,POL,West Ham United,West Ham,0.9124999999999999,
tm_2103,fm_9453,Saba Lobjanidze,1994-12-18,Saba Lobzhanidze,1994-12-18,Georgia,GEO,Atlanta United FC,Hatayspor,0.9124999999999999,
tm_8838,fm_6248,Christian Gytkjaer,1990-05-06,Christian Gytkjær,1990-05-06,Denmark,DEN,Venezia FC,Brianza,0.922222222222222,
tm_4934,fm_14869,Samu Saiz,1991-01-22,Samu Sáiz,1991-01-22,Spain,ESP,Sivasspor,Girona,0.922222222222222,
tm_7707,fm_1958,Alex Kral,1998-05-19,Alex Král,1998-05-19,Czech Republic,CZE,,Schalke 04,0.922222222222222,
tm_9061,fm_7303,Filippo Distefano,2003-08-28,Filippo Di Stefano,2003-08-28,Italy,ITA,ACF Fiorentina,Fiorentina,0.922222222222222,
tm_3006,fm_10105,Franko Andrijasevic,1991-06-22,Franko Andrijašević,1991-06-22,Croatia,CRO,Zhejiang FC,Zhejiang,0.9263157894736842,
tm_4550,fm_9632,Yusuf Sari,1998-11-20,Yusuf Sarı,1998-11-20,Turkey,TUR,Adana Demirspor,Adana D.S.,0.9299999999999999,
tm_4660,fm_9668,Ahmet Oguz,1993-01-16,Ahmet Oğuz,1993-01-16,Turkey,TUR,Konyaspor,Konyaspor,0.9299999999999999,
tm_7361,fm_6381,Ionut Radu,1997-05-28,Ionuţ Radu,1997-05-28,Romania,ROU,Inter Milan,Cremonese,0.9299999999999999,
tm_4905,fm_9600,Aytac Kara,1993-03-23,Aytaç Kara,1993-03-23,Turkey,TUR,Kasimpasa,Kasımpaşa,0.9299999999999999,
tm_4438,fm_9655,Umut Meras,1995-12-20,Umut Meraş,1995-12-20,Turkey,TUR,Besiktas JK,Beşiktaş,0.9299999999999999,
tm_7878,fm_2179,Hiroki Ito,1999-05-12,Hiroki Itô,1999-05-12,Japan,JPN,VfB Stuttgart,VfB Stuttgart,0.9299999999999999,
tm_9566,fm_16107,Alex Forés,2001-04-12,Álex Forés,2001-04-12,Spain,ESP,Villarreal CF B,Villarreal B,0.9299999999999999,
tm_1637,fm_1178,Andy Nájar,1993-03-16,Andy Najar,1993-03-16,Honduras,HON,D.C. United,D.C. United,0.9299999999999999,
tm_1564,fm_3308,Marko Ilic,1998-02-03,Marko Ilić,1998-02-03,Serbia,SRB,Colorado Rapids,KV Kortrijk,0.9299999999999999,
tm_7727,fm_1903,Ko Itakura,1997-01-27,Kô Itakura,1997-01-27,Japan,JPN,Borussia Mönchengladbach,Borussia M'gladbach,0.9299999999999999,
tm_2655,fm_3593,Lion Semic,2003-09-13,Lion Semić,2003-09-13,Germany,GER,Borussia Dortmund II,Borussia Dortmund II,0.9299999999999999,
tm_8612,fm_7058,Przemyslaw Wisniewski,1998-07-27,Przemysław Wiśniewski,1998-07-27,Poland,POL,Spezia Calcio,Venezia,0.9333333333333333,
tm_5992,fm_6330,Rade Krunic,1993-10-07,Rade Krunić,1993-10-07,Bosnia-Herzegovina,BIH,AC Milan,Milan,0.9363636363636363,
tm_3404,fm_14926,Seko Fofana,1995-05-07,Séko Fofana,1995-05-07,Cote d'Ivoire,CIV,Al-Nassr FC,RC Lens,0.9363636363636363,
tm_10767,fm_3441,Semih Sahin,1999-12-22,Semih Şahin,1999-12-22,Germany,GER,SV 07 Elversberg,SV Elversberg,0.9363636363636363,
tm_6731,fm_11516,Sergi Canós,1997-02-02,Sergi Canos,1997-02-02,Spain,ESP,Valencia CF,Brentford,0.9363636363636363,
tm_4350,fm_15426,Ryoya Ogawa,1996-11-24,Ryôya Ogawa,1996-11-24,Japan,JPN,,VTSC,0.9363636363636363,
tm_4593,fm_9634,Veysel Sari,1988-07-25,Veysel Sarı,1988-07-25,Turkey,TUR,Antalyaspor,Antalyaspor,0.9363636363636363,
tm_1426,fm_1161,Rémi Walter,1995-04-26,Remi Walter,1995-04-26,France,FRA,Sporting Kansas City,Sporting KC,0.9363636363636363,
tm_7417,fm_11712,Marek Rodak,1996-12-13,Marek Rodák,1996-12-13,Slovakia,SVK,Fulham FC,Fulham,0.9363636363636363,
tm_4782,fm_9953,Emir Tintis,2004-01-12,Emir Tintiş,2004-01-12,Turkey,TUR,Fatih Karagümrük,Fatih Karagümrük,0.9363636363636363,
tm_5883,fm_4233,Habib Keïta,2002-02-05,Habib Keita,2002-02-05,Mali,MLI,Clermont Foot 63,KV Kortrijk,0.9363636363636363,
tm_4526,fm_9595,Ertac Özbir,1989-10-25,Ertaç Özbir,1989-10-25,Turkey,TUR,Adana Demirspor,Adana D.S.,0.9363636363636363,
tm_4469,fm_9823,Arif Bosluk,2003-06-06,Arif Boşluk,2003-06-06,Turkey,TUR,Trabzonspor,Trabzonspor,0.9363636363636363,
tm_10003,fm_11983,Yakou Méïté,1996-02-11,Yakou Meïté,1996-02-11,Cote d'Ivoire,CIV,Cardiff City,Reading,0.9363636363636363,
tm_4077,fm_4044,Cihan Canak,2005-01-24,Cihan Çanak,2005-01-24,Turkey,BEL,Standard Liège,Standard,0.9363636363636363,
tm_4651,fm_9910,Deniz Ertas,2005-03-20,Deniz Ertaş,2005-03-20,Turkey,TUR,Konyaspor,Konyaspor,0.9363636363636363,
tm_7660,fm_14687,Loïs Openda,2000-02-16,Lois Openda,2000-02-16,Belgium,BEL,RB Leipzig,RC Lens,0.9363636363636363,
tm_6506,fm_6831,Karlo Lulic,1996-05-10,Karlo Lulić,1996-05-10,Croatia,CRO,Frosinone Calcio,Frosinone,0.9363636363636363,
tm_4433,fm_14247,Eric Bailly,1994-04-12,Éric Bailly,1994-04-12,Cote d'Ivoire,CIV,Besiktas JK,OM,0.9363636363636363,
tm_9779,fm_2496,Ilia Gruev,2000-05-06,Iliya Gruev,2000-05-06,Bulgaria,BUL,Leeds United,SV Werder,0.9363636363636363,
tm_9585,fm_14662,Lago Júnior,1990-12-31,Lago Junior,1990-12-31,Cote d'Ivoire,CIV,Racing Santander,Mallorca,0.9363636363636363,
tm_6697,fm_14511,Iñigo Lekue,1993-05-04,Íñigo Lekue,1993-05-04,Spain,ESP,Athletic Bilbao,A. Bilbao,0.9363636363636363,
tm_7128,fm_2075,Wataru Endo,1993-02-09,Wataru Endô,1993-02-09,Japan,JPN,Liverpool FC,VfB Stuttgart,0.9363636363636363,
