df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_10046,fm_12239,Callum Brittain,1998-03-12,Callum Brittain,1998-03-12,England,ENG,Blackburn Rovers,Blackburn,1.0,True
tm_1119,fm_1515,Mason Stajduhar,1997-12-02,Mason Stajduhar,1997-12-02,United States,USA,Orlando City SC,Orlando City,1.0,True
tm_2247,fm_10264,Hattan Bahebri,1992-07-16,Hattan Bahebri,1992-07-16,Saudi Arabia,KSA,Al-Shabab FC,Al-Shabab,1.0,True
tm_4263,fm_5001,Luca Chavet,2004-01-11,Luca Chavet,2004-01-11,Belgium,BEL,KAS Eupen,Eupen,1.0,True
tm_8739,fm_6460,Ádám Nagy,1995-06-17,Ádám Nagy,1995-06-17,Hungary,HUN,Pisa Sporting Club,Pisa,1.0,True
tm_8940,fm_2219,Filippo Melegoni,1999-02-18,Filippo Melegoni,1999-02-18,Italy,ITA,Genoa CFC,Standard,1.0,True
tm_1932,fm_3176,Rico Preißinger,1996-07-21,Rico Preißinger,1996-07-21,Germany,GER,Preußen Münster,FC Ingolstadt 04,1.0,True
tm_6072,fm_7465,Riccardo Pagano,2004-11-28,Riccardo Pagano,2004-11-28,Italy,ITA,AS Roma,Capitoline,1.0,True
tm_10041,fm_12393,Hayden Carter,1999-12-17,Hayden Carter,1999-12-17,England,ENG,Blackburn Rovers,Blackburn,1.0,True
tm_7112,fm_11699,Amad Diallo,2002-07-11,Amad Diallo,2002-07-11,Cote d'Ivoire,CIV,Manchester United,Sunderland,1.0,True
tm_7383,fm_14350,Justin Kluivert,1999-05-05,Justin Kluivert,1999-05-05,Netherlands,NED,AFC Bournemouth,Valencia,1.0,True
tm_4728,fm_9638,Miguel Cardoso,1994-06-19,Miguel Cardoso,1994-06-19,Portugal,POR,Kayserispor,Kayserispor,1.0,True
tm_5505,fm_15651,Vanderson,2001-06-21,Vanderson,2001-06-21,Brazil,BRA,AS Monaco,AS Monaco,1.0,True
tm_3344,fm_10256,Abdulelah Al-Malki,1994-10-11,Abdulelah Al-Malki,1994-10-11,Saudi Arabia,KSA,Al-Hilal SFC,Al-Hilal (KSA),1.0,True
tm_10583,fm_2680,Timo Becker,1997-03-25,Timo Becker,1997-03-25,Germany,GER,Holstein Kiel,Kiel,1.0,True
tm_1416,fm_1323,Kortne Ford,1996-01-26,Kortne Ford,1996-01-26,United States,USA,Sporting Kansas City,Sporting KC,1.0,True
tm_9387,fm_15085,Iker Undabarrena,1995-05-18,Iker Undabarrena,1995-05-18,Spain,ESP,CD Leganés,Leganés,1.0,True
tm_8720,fm_9620,Fabio Borini,1991-03-29,Fabio Borini,1991-03-29,Italy,ITA,UC Sampdoria,Fatih Karagümrük,1.0,True
tm_8779,fm_6635,Roberto Insigne,1994-05-11,Roberto Insigne,1994-05-11,Italy,ITA,Palermo FC,Frosinone,1.0,True
tm_10703,fm_3122,Daniel Heber,1994-07-04,Daniel Heber,1994-07-04,Germany,GER,1.FC Magdeburg,RW Essen,1.0,True
tm_6931,fm_15179,Chris Ramos,1997-01-18,Chris Ramos,1997-01-18,Spain,ESP,Cádiz CF,Lugo,1.0,True
tm_6467,fm_6503,Tommaso Augello,1994-08-30,Tommaso Augello,1994-08-30,Italy,ITA,Cagliari Calcio,Sampdoria,1.0,True
tm_9891,fm_11915,Scott Twine,1999-07-14,Scott Twine,1999-07-14,England,ENG,Burnley FC,Burnley,1.0,True
tm_1794,fm_3080,Robin Ziegele,1997-03-13,Robin Ziegele,1997-03-13,Germany,GER,SSV Jahn Regensburg,FSV Zwickau,1.0,True
tm_10638,fm_3141,Jonas David,2000-03-08,Jonas David,2000-03-08,Germany,GER,Hamburger SV,HSV,1.0,True
tm_2746,fm_2741,Lukas Fröde,1995-01-23,Lukas Fröde,1995-01-23,Germany,GER,FC Ingolstadt 04,Hansa Rostock,1.0,True
tm_5867,fm_16377,Frank Magri,1999-09-04,Frank Magri,1999-09-04,France,FRA,FC Toulouse,SC Bastia,1.0,True
tm_9193,fm_15047,José Gragera,2000-05-14,José Gragera,2000-05-14,Spain,ESP,RCD Espanyol Barcelona,S. Gijón,1.0,True
tm_9069,fm_6447,Michele Camporese,1992-05-19,Michele Camporese,1992-05-19,Italy,ITA,Feralpisalò,Reggina,1.0,True
tm_5377,fm_14942,Issah Abass,1998-09-26,Issah Abass,1998-09-26,Ghana,GHA,GD Chaves,Chaves,1.0,True
tm_1106,fm_1108,Alexander Ring,1991-04-09,Alexander Ring,1991-04-09,Finland,FIN,Austin FC,Austin FC,1.0,True
tm_6639,fm_14365,Rafa Mir,1997-06-18,Rafa Mir,1997-06-18,Spain,ESP,Sevilla FC,Sevilla,1.0,True
tm_1500,fm_1592,Serge Ngoma,2005-07-09,Serge Ngoma,2005-07-09,United States,USA,New York Red Bulls,New York,1.0,True
tm_9337,fm_14758,Christian Rivera,1997-07-09,Christian Rivera,1997-07-09,Spain,ESP,Sporting Gijón,S. Gijón,1.0,True
tm_4033,fm_2717,Paul Nardi,1994-05-18,Paul Nardi,1994-05-18,France,FRA,KAA Gent,AA Gent,1.0,True
tm_2188,fm_1089,Santiago Rodríguez,2000-01-08,Santiago Rodríguez,2000-01-08,Uruguay,URU,New York City FC,NYCFC,1.0,True
tm_1850,fm_2947,Laurent Jans,1992-08-05,Laurent Jans,1992-08-05,Luxembourg,LUX,SV Waldhof Mannheim,SV Waldhof Mannheim,1.0,True
tm_10614,fm_2276,Kevin Kraus,1992-08-12,Kevin Kraus,1992-08-12,Germany,GER,1.FC Kaiserslautern,Kaiserslautern,1.0,True
tm_2208,fm_1240,Álex Roldán,1996-07-28,Álex Roldán,1996-07-28,El Salvador,SLV,Seattle Sounders FC,Seattle,1.0,True
tm_3943,fm_2653,Antonio Nusa,2005-04-17,Antonio Nusa,2005-04-17,Norway,NOR,Club Brugge KV,Club Brugge,1.0,True
tm_10722,fm_2508,Mohammed El Hankouri,1997-07-01,Mohammed El Hankouri,1997-07-01,Morocco,NED,1.FC Magdeburg,Magdeburg,1.0,True
tm_4288,fm_2091,Boli Bolingoli,1995-07-01,Boli Bolingoli,1995-07-01,Belgium,COD,KV Mechelen,KV Mechelen,1.0,True
tm_9491,fm_15380,David Ferreiro,1988-04-01,David Ferreiro,1988-04-01,Spain,ESP,FC Cartagena,Cartagena,1.0,True
tm_7039,fm_11388,Takehiro Tomiyasu,1998-11-05,Takehiro Tomiyasu,1998-11-05,Japan,JPN,Arsenal FC,Arsenal,1.0,True
tm_6362,fm_6250,Dany Mota,1998-05-02,Dany Mota,1998-05-02,Portugal,POR,AC Monza,Brianza,1.0,True
tm_2078,fm_1296,Robbie Robinson,1998-12-17,Robbie Robinson,1998-12-17,United States,CHI,Inter Miami CF,Inter Miami,1.0,True
tm_9944,fm_12440,Jobe Bellingham,2005-09-23,Jobe Bellingham,2005-09-23,England,ENG,Sunderland AFC,Birmingham,1.0,True
tm_8033,fm_2382,Marvin Mehlem,1997-09-11,Marvin Mehlem,1997-09-11,Germany,GER,SV Darmstadt 98,Darmstadt,1.0,True
tm_10509,fm_3368,Simon Asta,2001-01-25,Simon Asta,2001-01-25,Germany,GER,SpVgg Greuther Fürth,Fürth,1.0,True
tm_10014,fm_12108,Marc Roberts,1990-07-26,Marc Roberts,1990-07-26,England,ENG,Birmingham City,Birmingham,1.0,True
tm_10414,fm_2227,Smail Prevljak,1995-05-10,Smail Prevljak,1995-05-10,Bosnia-Herzegovina,BIH,Hertha BSC,Eupen,1.0,True
tm_7591,fm_2365,Marius Wolf,1995-05-27,Marius Wolf,1995-05-27,Germany,GER,Borussia Dortmund,Borussia Dortmund,1.0,True
tm_5629,fm_15197,Facundo Medina,1999-05-28,Facundo Medina,1999-05-28,Argentina,ARG,RC Lens,RC Lens,1.0,True
tm_2111,fm_1574,Miguel Berry,1997-09-16,Miguel Berry,1997-09-16,Spain,ESP,Atlanta United FC,D.C. United,1.0,True
tm_10289,fm_11705,Jeff Hendrick,1992-01-31,Jeff Hendrick,1992-01-31,Ireland,IRL,Newcastle United,Reading,1.0,True
tm_6464,fm_6993,Alberto Dossena,1998-10-13,Alberto Dossena,1998-10-13,Italy,ITA,Cagliari Calcio,Cagliari,1.0,True
tm_8058,fm_2783,Kevin Sessa,2000-07-06,Kevin Sessa,2000-07-06,Germany,GER,1.FC Heidenheim 1846,Heidenheim,1.0,True
tm_10675,fm_2915,Calvin Brackelmann,1999-08-22,Calvin Brackelmann,1999-08-22,Germany,GER,SC Paderborn 07,FC Ingolstadt 04,1.0,True
tm_1388,fm_1329,Tim Parker,1993-02-23,Tim Parker,1993-02-23,United States,USA,St. Louis CITY SC,Houston,1.0,True
tm_6617,fm_14364,Tanguy Nianzou,2002-06-07,Tanguy Nianzou,2002-06-07,France,FRA,Sevilla FC,Sevilla,1.0,True
tm_3602,fm_14824,Mitchell van Bergen,1999-08-27,Mitchell van Bergen,1999-08-27,Netherlands,NED,Twente Enschede FC,Reims,1.0,True
tm_1033,fm_1508,Sebastien Ibeagha,1992-01-21,Sebastien Ibeagha,1992-01-21,United States,USA,FC Dallas,LAFC,1.0,True
tm_10698,fm_15063,Julian Pollersbeck,1994-08-16,Julian Pollersbeck,1994-08-16,Germany,GER,1.FC Magdeburg,OL,1.0,True
tm_8300,fm_15299,Paul Lasne,1989-01-16,Paul Lasne,1989-01-16,France,FRA,Paris FC,Paris FC,1.0,True
tm_9980,fm_12167,Isaiah Jones,1999-06-26,Isaiah Jones,1999-06-26,England,ENG,Middlesbrough FC,Middlesbrough,1.0,True
tm_6165,fm_6561,M'Bala Nzola,1996-08-18,M'Bala Nzola,1996-08-18,Angola,ANG,ACF Fiorentina,Spezia,1.0,True
tm_6816,fm_14919,Diego Rico,1993-02-23,Diego Rico,1993-02-23,Spain,ESP,Real Sociedad,Real San Sebastián,1.0,True
tm_4853,fm_2997,Ömer Beyaz,2003-08-29,Ömer Beyaz,2003-08-29,Turkey,TUR,VfB Stuttgart,Magdeburg,1.0,True
tm_6853,fm_1895,Cyle Larin,1995-04-17,Cyle Larin,1995-04-17,Canada,CAN,RCD Mallorca,Club Brugge,1.0,True
tm_5562,fm_16972,Emran Soglo,2005-07-11,Emran Soglo,2005-07-11,England,FRA,Olympique Marseille,OM,1.0,True
tm_8074,fm_17273,Alane Bedfian,2005-06-25,Alane Bedfian,2005-06-25,France,FRA,,Bordeaux,1.0,True
tm_6076,fm_6053,Paulo Dybala,1993-11-15,Paulo Dybala,1993-11-15,Argentina,ARG,AS Roma,Capitoline,1.0,True
tm_5329,fm_16313,Samuel Essende,1998-01-23,Samuel Essende,1998-01-23,France,FRA,SM Caen,SM Caen,1.0,True
tm_2963,fm_9352,Souza,1989-02-11,Souza,1989-02-11,Brazil,BRA,Beijing Guoan,Beşiktaş,1.0,True
tm_7734,fm_2253,Joe Scally,2002-12-31,Joe Scally,2002-12-31,United States,USA,Borussia Mönchengladbach,Borussia M'gladbach,1.0,True
tm_7377,fm_11942,Gavin Kilkenny,2000-02-01,Gavin Kilkenny,2000-02-01,Ireland,IRL,AFC Bournemouth,Stoke,1.0,True
tm_8710,fm_7103,Gerard Yepes,2002-08-25,Gerard Yepes,2002-08-25,Spain,ESP,UC Sampdoria,Sampdoria,1.0,True
tm_9001,fm_6868,Mateusz Praszelik,2000-09-26,Mateusz Praszelik,2000-09-26,Poland,POL,Hellas Verona,Verona,1.0,True
tm_8007,fm_3283,Moritz-Broni Kwarteng,1998-04-28,Moritz-Broni Kwarteng,1998-04-28,Germany,GER,VfL Bochum,Magdeburg,1.0,True
tm_7080,fm_2141,Noni Madueke,2002-03-10,Noni Madueke,2002-03-10,England,ENG,Chelsea FC,PSV,1.0,True
tm_6028,fm_1846,Marcus Thuram,1997-08-06,Marcus Thuram,1997-08-06,France,FRA,Inter Milan,Borussia M'gladbach,1.0,True
tm_2441,fm_10295,Abdulrahman Al-Obaid,1993-04-30,Abdulrahman Al-Obaid,1993-04-30,Saudi Arabia,KSA,Damac FC,Al-Ettifaq,1.0,True
tm_10111,fm_9484,Haji Wright,1998-03-27,Haji Wright,1998-03-27,United States,USA,Coventry City,Antalyaspor,1.0,True
tm_5074,fm_14304,Ricardo Horta,1994-09-15,Ricardo Horta,1994-09-15,Portugal,POR,SC Braga,BRG,1.0,True
tm_10428,fm_3134,Ibrahima Cissé,2001-02-15,Ibrahima Cissé,2001-02-15,Mali,MLI,FC Schalke 04,Schalke 04,1.0,True
tm_1039,fm_1362,Ema Twumasi,1997-05-18,Ema Twumasi,1997-05-18,Ghana,GHA,FC Dallas,FC Dallas,1.0,True
tm_7558,fm_2742,Sven Ulreich,1988-08-03,Sven Ulreich,1988-08-03,Germany,GER,Bayern Munich,FC Bayern,1.0,True
tm_6205,fm_6396,Nikola Moro,1998-03-12,Nikola Moro,1998-03-12,Croatia,CRO,Bologna FC 1909,Bologna,1.0,True
tm_9589,fm_15129,Andrés Martín,1999-07-11,Andrés Martín,1999-07-11,Spain,ESP,Rayo Vallecano,Vallecano,1.0,True
tm_9297,fm_16015,Leo Román,2000-07-06,Leo Román,2000-07-06,Spain,ESP,Real Oviedo,Mallorca,1.0,True
tm_3688,fm_3252,Djevencio van der Kust,2001-04-30,Djevencio van der Kust,2001-04-30,Suriname,SUR,Sparta Rotterdam,FC Utrecht,1.0,True
tm_7027,fm_12157,Oscar Bobb,2003-07-12,Oscar Bobb,2003-07-12,Norway,NOR,Manchester City,Man City,1.0,True
tm_1029,fm_1498,Jimmy Maurer,1988-10-14,Jimmy Maurer,1988-10-14,United States,USA,FC Dallas,FC Dallas,1.0,True
tm_1360,fm_1267,Bakaye Dibassy,1989-08-11,Bakaye Dibassy,1989-08-11,Mali,MLI,Minnesota United FC,Minnesota,1.0,True
tm_4011,fm_11462,Ludwig Augustinsson,1994-04-21,Ludwig Augustinsson,1994-04-21,Sweden,SWE,Sevilla FC,Aston Villa,1.0,True
tm_5267,fm_14819,Carlinhos,1994-06-22,Carlinhos,1994-06-22,Brazil,BRA,Portimonense SC,PTM,1.0,True
tm_6474,fm_6118,Nahitan Nández,1995-12-28,Nahitan Nández,1995-12-28,Uruguay,URU,Cagliari Calcio,Cagliari,1.0,True
tm_7708,fm_4367,Aljoscha Kemlein,2004-08-02,Aljoscha Kemlein,2004-08-02,Germany,GER,1.FC Union Berlin,Union Berlin,1.0,True
tm_3455,fm_3666,Quilindschy Hartman,2001-11-14,Quilindschy Hartman,2001-11-14,Netherlands,NED,Feyenoord Rotterdam,Feyenoord,1.0,True
tm_3392,fm_11248,Aymeric Laporte,1994-05-27,Aymeric Laporte,1994-05-27,Spain,ESP,Al-Nassr FC,Man City,1.0,True
tm_3067,fm_10056,Peter Zulj,1993-06-09,Peter Zulj,1993-06-09,Austria,AUT,Changchun Yatai,Changchun,1.0,True
tm_4685,fm_16304,Nuno Lima,2001-03-16,Nuno Lima,2001-03-16,Portugal,POR,Alanyaspor,P. Ferreira,1.0,True
tm_5174,fm_15452,Tiago Esgaio,1995-08-01,Tiago Esgaio,1995-08-01,Portugal,POR,SC Braga,Arouca,1.0,True
tm_1761,fm_3128,Sven Müller,1996-02-16,Sven Müller,1996-02-16,Germany,GER,Hallescher FC,Dynamo Dresden,1.0,True
tm_9171,fm_8355,Vittorio Agostinelli,2002-02-21,Vittorio Agostinelli,2002-02-21,Italy,ITA,ACF Fiorentina,Reggina,1.0,True
tm_10573,fm_2748,Benjamin Goller,1999-01-01,Benjamin Goller,1999-01-01,Germany,GER,1.FC Nuremberg,SV Werder,1.0,True
tm_7025,fm_11267,Jack Grealish,1995-09-10,Jack Grealish,1995-09-10,England,ENG,Manchester City,Man City,1.0,True
tm_2760,fm_3138,Jonas Kersken,2000-09-01,Jonas Kersken,2000-09-01,Germany,GER,Borussia Mönchengladbach,SV Meppen,1.0,True
tm_10565,fm_2289,Johannes Geis,1993-08-17,Johannes Geis,1993-08-17,Germany,GER,1.FC Nuremberg,Nürnberg,1.0,True
tm_6060,fm_11398,Diego Llorente,1993-08-16,Diego Llorente,1993-08-16,Spain,ESP,Leeds United,Leeds,1.0,True
tm_2155,fm_1539,Jesús Bueno,1999-04-15,Jesús Bueno,1999-04-15,Venezuela,VEN,Philadelphia Union,Philadelphia,1.0,True
tm_9231,fm_14913,Anaitz Arbilla,1987-05-15,Anaitz Arbilla,1987-05-15,Spain,ESP,SD Eibar,Eibar,1.0,True
tm_4428,fm_9487,Mert Günok,1989-03-01,Mert Günok,1989-03-01,Turkey,TUR,Besiktas JK,Beşiktaş,1.0,True
tm_7715,fm_1977,Sheraldo Becker,1995-02-09,Sheraldo Becker,1995-02-09,Suriname,SUR,1.FC Union Berlin,Union Berlin,1.0,True
tm_1733,fm_2754,Marco Hiller,1997-02-20,Marco Hiller,1997-02-20,Germany,GER,TSV 1860 Munich,1860 München,1.0,True
tm_10449,fm_2838,Florian Kastenmeier,1997-06-28,Florian Kastenmeier,1997-06-28,Germany,GER,Fortuna Düsseldorf,Düsseldorf,1.0,True
tm_4107,fm_2506,Gustaf Nilsson,1997-05-23,Gustaf Nilsson,1997-05-23,Sweden,SWE,Royale Union Saint-Gilloise,Union SG,1.0,True
tm_5092,fm_15713,Dani Morer,1998-02-05,Dani Morer,1998-02-05,Spain,ESP,FC Famalicão,F.C. Andorra,1.0,True
tm_9124,fm_6749,Luca Maniero,1995-06-12,Luca Maniero,1995-06-12,Italy,ITA,AS Cittadella,Cittadella,1.0,True
tm_5210,fm_14551,Kanya Fujimoto,1999-07-01,Kanya Fujimoto,1999-07-01,Japan,JPN,Gil Vicente FC,Gil Vicente,1.0,True
tm_7155,fm_11357,Pierre-Emile Højbjerg,1995-08-05,Pierre-Emile Højbjerg,1995-08-05,Denmark,DEN,Tottenham Hotspur,Tottenham,1.0,True
tm_7220,fm_1839,Moussa Diaby,1999-07-07,Moussa Diaby,1999-07-07,France,FRA,Aston Villa,Bayer 04,1.0,True
tm_4873,fm_9793,Ömürcan Artan,1999-07-27,Ömürcan Artan,1999-07-27,Turkey,TUR,Gaziantep FK,Gaziantep FK,1.0,True
tm_7911,fm_2064,Anthony Caci,1997-07-01,Anthony Caci,1997-07-01,France,FRA,1.FSV Mainz 05,Mainz 05,1.0,True
tm_4979,fm_14465,Morato,2001-06-30,Morato,2001-06-30,Brazil,BRA,SL Benfica,Benfica,1.0,True
tm_7586,fm_1781,Niklas Süle,1995-09-03,Niklas Süle,1995-09-03,Germany,GER,Borussia Dortmund,Borussia Dortmund,1.0,True
tm_7794,fm_3437,Max Rosenfelder,2003-02-10,Max Rosenfelder,2003-02-10,Germany,GER,SC Freiburg,SC Freiburg II,1.0,True
tm_2175,fm_1721,Nico Benalcázar,2001-06-06,Nico Benalcázar,2001-06-06,United States,USA,New York City FC,NYCFC,1.0,True
tm_1958,fm_3351,Erik Majetschak,2000-03-01,Erik Majetschak,2000-03-01,Germany,GER,FC Erzgebirge Aue,Erzgebirge Aue,1.0,True
tm_10065,fm_12323,Jack Bonham,1993-09-14,Jack Bonham,1993-09-14,Ireland,IRL,Stoke City,Stoke,1.0,True
tm_8199,fm_9361,Zinedine Ferhat,1993-03-01,Zinedine Ferhat,1993-03-01,Algeria,ALG,Angers SCO,Alanyaspor,1.0,True
tm_4286,fm_2949,David Bates,1996-10-05,David Bates,1996-10-05,Scotland,SCO,KV Mechelen,KV Mechelen,1.0,True
tm_9730,fm_11517,Marc Albrighton,1989-11-18,Marc Albrighton,1989-11-18,England,ENG,Leicester City,Leicester,1.0,True
tm_6831,fm_14536,Jaime Mata,1988-10-24,Jaime Mata,1988-10-24,Spain,ESP,Getafe CF,Getafe,1.0,True
tm_8751,fm_6492,Marco D'Alessandro,1991-02-17,Marco D'Alessandro,1991-02-17,Italy,ITA,AC Monza,Brianza,1.0,True
tm_7291,fm_11354,Joël Veltman,1992-01-15,Joël Veltman,1992-01-15,Netherlands,NED,Brighton & Hove Albion,Brighton,1.0,True
tm_7314,fm_11551,Ben Mee,1989-09-21,Ben Mee,1989-09-21,England,ENG,Brentford FC,Brentford,1.0,True
tm_7666,fm_3996,Philipp Schulze,2003-01-29,Philipp Schulze,2003-01-29,Germany,GER,VfL Wolfsburg,VfL Wolfsburg,1.0,True
tm_5597,fm_14916,Terem Moffi,1999-05-25,Terem Moffi,1999-05-25,Nigeria,NGA,OGC Nice,FC Lorient,1.0,True
tm_6204,fm_6136,Lorenzo De Silvestri,1988-05-23,Lorenzo De Silvestri,1988-05-23,Italy,ITA,Bologna FC 1909,Bologna,1.0,True
tm_2123,fm_1350,Ryan Hollingshead,1991-04-16,Ryan Hollingshead,1991-04-16,United States,USA,Los Angeles FC,LAFC,1.0,True
tm_3012,fm_10125,Nyasha Mushekwi,1987-08-21,Nyasha Mushekwi,1987-08-21,Zimbabwe,ZIM,Zhejiang FC,Zhejiang,1.0,True
tm_10535,fm_2483,Marcel Hartel,1996-01-19,Marcel Hartel,1996-01-19,Germany,GER,FC St. Pauli,St. Pauli,1.0,True
tm_6628,fm_14253,Fernando,1987-07-25,Fernando,1987-07-25,Brazil,BRA,Sevilla FC,Sevilla,1.0,True
tm_2482,fm_2056,Virgil Misidjan,1993-07-24,Virgil Misidjan,1993-07-24,Netherlands,NED,Al-Tai FC,FC Twente,1.0,True
tm_6162,fm_6243,Jonathan Ikoné,1998-05-02,Jonathan Ikoné,1998-05-02,France,FRA,ACF Fiorentina,Fiorentina,1.0,True
tm_2142,fm_1060,Andre Blake,1990-11-21,Andre Blake,1990-11-21,Jamaica,JAM,Philadelphia Union,Philadelphia,1.0,True
tm_6265,fm_6245,Roberto Pereyra,1991-01-07,Roberto Pereyra,1991-01-07,Argentina,ARG,Udinese Calcio,Udinese,1.0,True
tm_3862,fm_2376,Mario Engels,1993-10-22,Mario Engels,1993-10-22,Germany,GER,Heracles Almelo,Sparta Rotterdam,1.0,True
tm_10623,fm_3306,Marlon Ritter,1994-10-15,Marlon Ritter,1994-10-15,Germany,GER,1.FC Kaiserslautern,Kaiserslautern,1.0,True
tm_5233,fm_18118,Raúl Parra,1999-11-26,Raúl Parra,1999-11-26,Spain,ESP,GD Estoril Praia,Mirandés,1.0,True
tm_1543,fm_1327,Shane O'Neill,1993-09-02,Shane O'Neill,1993-09-02,United States,USA,Toronto FC,Toronto FC,1.0,True
tm_6145,fm_6410,Fabiano Parisi,2000-11-09,Fabiano Parisi,2000-11-09,Italy,ITA,ACF Fiorentina,Empoli,1.0,True
tm_3954,fm_4110,Vic Chambaere,2003-01-10,Vic Chambaere,2003-01-10,Belgium,BEL,KRC Genk,KRC Genk,1.0,True
tm_4044,fm_15422,Noah Fadiga,1999-12-03,Noah Fadiga,1999-12-03,Senegal,SEN,KAA Gent,Brest,1.0,True
tm_7107,fm_11869,Shola Shoretire,2004-02-02,Shola Shoretire,2004-02-02,England,ENG,Manchester United,Man UFC,1.0,True
tm_6120,fm_6063,Luis Alberto,1992-09-28,Luis Alberto,1992-09-28,Spain,ESP,SS Lazio,Lazio,1.0,True
tm_6595,fm_14804,Hamari Traoré,1992-01-27,Hamari Traoré,1992-01-27,Mali,MLI,Real Sociedad,Rennes,1.0,True
tm_3377,fm_10225,Abdullah Otayf,1992-08-03,Abdullah Otayf,1992-08-03,Saudi Arabia,KSA,Al-Ahli SFC,Al-Hilal (KSA),1.0,True
tm_2199,fm_1193,Stefan Frei,1986-04-20,Stefan Frei,1986-04-20,United States,SUI,Seattle Sounders FC,Seattle,1.0,True
tm_4673,fm_9754,Gökhan Töre,1992-01-20,Gökhan Töre,1992-01-20,Turkey,TUR,Konyaspor,Adana D.S.,1.0,True
tm_10439,fm_2703,Blendi Idrizi,1998-05-02,Blendi Idrizi,1998-05-02,Kosovo,KOS,FC Schalke 04,Regensburg,1.0,True
tm_10633,fm_3728,Richmond Tachie,1999-04-21,Richmond Tachie,1999-04-21,Germany,GER,1.FC Kaiserslautern,Paderborn,1.0,True
tm_3748,fm_3610,Ragnar Oratmangoen,1998-01-21,Ragnar Oratmangoen,1998-01-21,Netherlands,NED,,FC Groningen,1.0,True
