df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_5230,tm_7119,I. Konaté,25.05.1999,Ibrahima Konaté,25.05.1999,France,France,Liverpool,Liverpool FC,0.673333333,True
eafc_3236,tm_9516,Juanma García,1993-02-20,Juanma García,1993-02-20,Spain,Spain,Albacete,Albacete Balompié,1.0,True
eafc_6664,tm_5169,N. Galović,06.07.1992,Nino Galovic,06.07.1992,Croatia,Croatia,Arouca,FC Arouca,0.766666667,True
eafc_10803,tm_9318,Alemão,1998-04-01,Alemão,1998-04-01,Brazil,Brazil,Real Oviedo,,1.0,True
eafc_4349,tm_2372,W. Al Enazi,1996-07-06,Joel Latibeaudiere,2000-01-06,Saudi Arabia,Jamaica,Al Fateh,Coventry City,,False
eafc_9024,tm_3686,R. Meissen,24.02.2002,Rick Meissen,24.02.2002,Netherlands,Netherlands,Sparta Rotterdam,Sparta Rotterdam,0.825,True
eafc_2523,tm_8320,L. Woudenberg,25.04.1994,Lucas Woudenberg,25.04.1994,Netherlands,Netherlands,Valenciennes,Valenciennes FC,0.825,True
eafc_5549,tm_8660,D. Man,1998-08-26,Zakaria El Ouahdi,2001-12-31,Romania,Morocco,Parma,KRC Genk,,False
eafc_10884,tm_8440,P. Sakho,1996-12-21,Julian Green,1995-06-06,Senegal,United States,Quevilly Rouen,SpVgg Greuther Fürth,,False
eafc_1765,tm_3520,S. Berghuis,19.12.1991,Steven Berghuis,19.12.1991,Netherlands,Netherlands,Ajax,Ajax Amsterdam,0.766666667,True
eafc_7715,tm_5573,T. Boulhendi,09.04.2001,Teddy Boulhendi,09.04.2001,Algeria,Algeria,Nice,OGC Nice,0.813333333,True
eafc_9856,tm_9626,Alcedo,2001-02-05,Léo Baptistão,1992-08-26,Spain,Brazil,Mirandés,UD Almería,,False
eafc_7424,tm_7359,Benito,1998-09-07,Rudy Camacho,1991-03-05,Nigeria,France,Dynamo Kyiv,Columbus Crew,,False
eafc_8763,tm_3656,R. Roefs,17.01.2003,Robin Roefs,17.01.2003,Netherlands,Netherlands,NEC,NEC Nijmegen,0.745454545,True
eafc_1265,tm_1430,R. Espinoza,25.10.1986,Róger Espinoza,25.10.1986,Honduras,Honduras,Sporting Kansas City,Sporting Kansas City,0.8,True
eafc_5738,tm_9772,Junior Firpo,1996-08-22,Junior Firpo,1996-08-22,Spain,Dominican Republic,Leeds United,Leeds United,1.0,True
eafc_11307,tm_3250,Yu Hai,1987-06-04,Fran Mérida,1990-03-04,China PR,Spain,Shanghai Port,Tianjin Jinmen Tiger,,False
eafc_2883,tm_6700,Dani García,1990-05-24,Dani García,1990-05-24,Spain,Spain,Athletic Club,Athletic Bilbao,1.0,True
eafc_6117,tm_10844,A. Vukotić,1995-07-22,Daniele Ghilardi,2003-01-06,Serbia,Italy,Wehen Wiesbaden,Hellas Verona,,False
eafc_7170,tm_9940,J. Austerfield,02.11.2001,Jay Matete,11.02.2001,England,England,Huddersfield Town,Sunderland AFC,0.5,False
eafc_4931,tm_7408,E. Eze,1998-06-29,Jake Livermore,1989-11-14,England,England,Crystal Palace,Watford FC,,False
eafc_7390,tm_3676,S. Hansen,18.05.2002,Sontje Hansen,18.05.2002,Netherlands,Netherlands,NEC,NEC Nijmegen,0.730769231,True
eafc_3039,tm_9692,Chema,1992-03-03,Joshua Brenet,1994-03-20,Spain,Netherlands,Alcorcón,Twente Enschede FC,,False
eafc_5099,tm_6158,A. Barák,1994-12-03,Diego Moreno,2001-06-21,Czech Republic,Spain,Fiorentina,CA Osasuna,,False
eafc_11482,tm_2925,Song Long,20.08.1989,Long Song,20.08.1989,China PR,China,Shandong Taishan,Shandong Taishan,0.844444444,True
eafc_10843,tm_9806,B. Winter,2004-05-16,Ellyes Skhiri,1995-05-10,Germany,Tunisia,St. Pauli,Eintracht Frankfurt,,False
eafc_9046,tm_6515,M. Soulé,15.04.2003,Matías Soulé,15.04.2003,Argentina,Argentina,Frosinone,Juventus FC,0.708333333,True
eafc_1866,tm_5634,M. Haïdara,1992-12-02,Virgil van Dijk,1991-07-08,Mali,Netherlands,Lens,Liverpool FC,,False
eafc_1713,tm_2128,Ilie Sánchez,1990-11-21,Ilie Sánchez,1990-11-21,Spain,Spain,Los Angeles FC,Los Angeles FC,1.0,True
eafc_10709,tm_1958,G. Nesta,2000-03-01,Mohamed Hafid,2004-12-01,Italy,Morocco,Lecco,SM Caen,,False
eafc_7379,tm_10272,K. Harratt,21.06.2002,Kian Harratt,21.06.2002,England,England,Huddersfield Town,Huddersfield Town,0.825,True
eafc_7369,tm_6230,Matheus Henrique,1997-12-19,Matheus Henrique,1997-12-19,Brazil,Brazil,Sassuolo,US Sassuolo,1.0,True
eafc_1033,tm_1613,H. Herrera,19.04.1990,Héctor Herrera,19.04.1990,Mexico,Mexico,Houston Dynamo,Houston Dynamo FC,0.75,True
eafc_9858,tm_4899,T. Aksu,1997-09-11,Dzenan Pejcinovic,2005-02-15,Turkey,Germany,Kasımpaşa,VfL Wolfsburg,,False
eafc_4522,tm_5140,C. Awaziem,01.01.1997,Chidozie Awaziem,01.01.1997,Nigeria,Nigeria,Boavista,Boavista FC,0.69375,True
eafc_6165,tm_8438,G. Gbellé,16.12.1992,Garland Gbellé,16.12.1992,France,France,Quevilly Rouen,Quevilly - Rouen Métropole,0.7,True
eafc_7151,tm_8622,S. Esposito,07.10.2000,Salvatore Esposito,07.10.2000,Italy,Italy,Spezia,Spezia Calcio,0.688888889,True
eafc_7027,tm_4792,A. Uğur,2001-06-28,Diego Moreno,2001-06-21,Turkey,Spain,Fatih Karagümrük,CA Osasuna,,False
eafc_11391,tm_5038,Gan Chao,1995-02-13,Gary Magnée,1999-10-12,China PR,Belgium,Chengdu Rongcheng,KAS Eupen,,False
eafc_6270,tm_1601,M. Schantl,2000-08-17,Nelson Quiñónes,2002-08-20,Austria,Colombia,Blau-Weiß Linz,Houston Dynamo FC,,False
eafc_2261,tm_7544,P. Mpanzu,1994-03-22,Henry Obermeyer,2006-04-17,Congo DR,Germany,Luton Town,Arminia Bielefeld,,False
eafc_8630,tm_6833,D. Greif,06.04.1997,Dominik Greif,06.04.1997,Slovakia,Slovakia,Mallorca,RCD Mallorca,0.676923077,True
eafc_5726,tm_4062,Z. Vanheusden,29.07.1999,Zinho Vanheusden,29.07.1999,Belgium,Belgium,Standard Liège,Inter Milan,0.825,True
eafc_7216,tm_9195,Nico Melamed,2001-04-11,Nico Melamed,2001-04-11,Spain,Spain,Espanyol,RCD Espanyol Barcelona,1.0,True
eafc_8828,tm_7263,D. Williams,2003-09-13,Joel Bichsel,2002-03-04,England,Switzerland,Chelsea,,,False
eafc_1029,tm_6620,Sergio Ramos,1986-03-30,Sergio Ramos,1986-03-30,Spain,Spain,Sevilla,Sevilla FC,1.0,True
eafc_11395,tm_2829,Cai Huikang,1989-10-10,Miguel Araujo,1994-10-24,China PR,Peru,Shanghai Port,Portland Timbers,,False
eafc_4989,tm_9445,Ever Rodeiro,1996-02-29,Melle Meulensteen,1999-07-04,Brazil,Netherlands,Goiás,Vitesse Arnhem,,False
eafc_1747,tm_8812,J. Joronen,21.03.1993,Jesse Joronen,21.03.1993,Finland,Finland,Venezia,Venezia FC,0.784615385,True
eafc_11444,tm_2830,Xu Xin,1994-04-19,Kendall McIntosh,1994-01-24,China PR,United States,Shanghai Port,Sporting Kansas City,,False
eafc_2740,tm_1357,C. Irwin,01.04.1989,Clint Irwin,01.04.1989,United States,United States,Minnesota United,Minnesota United FC,0.745454545,True
eafc_1169,tm_5375,Rúben Ribeiro,1987-08-01,Rúben Ribeiro,1987-08-01,Portugal,Portugal,Chaves,GD Chaves,1.0,True
eafc_2208,tm_6753,Moi Gómez,1994-06-23,Moi Gómez,1994-06-23,Spain,Spain,Osasuna,CA Osasuna,1.0,True
eafc_7125,tm_5045,Daniel Bragança,1999-05-27,Daniel Bragança,1999-05-27,Portugal,Portugal,Sporting CP,Sporting CP,1.0,True
eafc_4025,tm_5776,F. Sacko,01.05.1995,Falaye Sacko,01.05.1995,Mali,Mali,Montpellier,Montpellier HSC,0.708333333,True
eafc_10703,tm_5543,A. Gruaud,2004-02-16,Andrea Tessiore,1999-10-01,France,Italy,Dunkerque,AS Cittadella,,False
eafc_5525,tm_7010,Rúben Dias,1997-05-14,Rúben Dias,1997-05-14,Portugal,Portugal,Manchester City,Manchester City,1.0,True
