df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
fm_13561,eafc_3600,Archie Chaplin,2005-10-28,J. Storey,1997-09-02,ENG,England,Tottenham,Preston North End,,False
fm_12609,eafc_6303,Vitinho,1999-07-23,Vitinho,1999-07-23,BRA,Brazil,Burnley,Burnley,1.0,True
fm_9950,eafc_6888,Mustafa Bozan,23.08.2000,M. Bozan,23.08.2000,TUR,Turkey,Gaziantep FK,Gaziantep F.K.,0.7,True
fm_4745,eafc_8095,Ryan van de Pavert,2006-01-24,M. Ducksch,1994-03-07,NED,Germany,Ajax,Werder Bremen,,False
fm_17366,eafc_9143,Marwane Tahar,2004-07-28,G. Coucke,1998-12-03,FRA,Belgium,Bordeaux,Mechelen,,False
fm_5548,eafc_5209,Mico Schmidt,16.02.2005,D. Schmidt,03.02.1992,GER,Japan,Hannover,Sint-Truiden,0.503333333,False
fm_3928,eafc_4701,Metehan Güçlü,1999-04-02,Tiago Tomás,2002-06-16,TUR,Portugal,FC Emmen,VfL Wolfsburg,,False
fm_13896,eafc_9593,Martial Godo,2002-03-14,M. Zetterer,1995-07-12,ENG,Germany,Fulham,Werder Bremen,,False
fm_10347,eafc_4795,Tan Chun Lok,1996-01-15,Y. Akgün,2000-07-07,HKG,Turkey,GZ City,Leicester City,,False
fm_2328,eafc_6618,Felix Nmecha,10.10.2000,F. Nmecha,10.10.2000,GER,Germany,VfL Wolfsburg,Borussia Dortmund,0.783333333,True
fm_6225,eafc_1796,Juan Jesus,1991-06-10,Juan Jesus,1991-06-10,BRA,Brazil,Parthenope,Napoli,1.0,True
fm_17725,eafc_11545,Colas Chastang,2005-01-15,Yin Hongbo,1989-10-30,FRA,China PR,Clermont,Meizhou Hakka,,False
fm_14752,eafc_1590,Ignasi Miquel,1992-09-28,Ignasi Miquel,1992-09-28,ESP,Spain,Granada,Granada,1.0,True
fm_4710,eafc_9746,Nazjir Held,2005-09-02,Y. Begraoui,2001-07-04,CUW,France,FC Utrecht,Toulouse,,False
fm_17526,eafc_4194,Mathis Coudour,2006-02-08,S. Grandsir,1996-08-14,FRA,France,AS Monaco,Le Havre,,False
fm_10634,eafc_11617,Yang Zihao,2001-01-07,Yang Zihao,2001-01-07,CHN,China PR,Tianjin,Tianjin Jinmen Tiger,1.0,True
fm_14264,eafc_2662,Alex Telles,1992-12-15,Alex Telles,1992-12-15,BRA,Brazil,Sevilla,Al Nassr,1.0,True
fm_3140,eafc_3974,Nico Antonitsch,30.09.1991,N. Antonitsch,30.09.1991,AUT,Austria,FC Ingolstadt 04,Elversberg,0.87,True
fm_12840,eafc_8977,Vonnte Williams,02.07.2005,Loïc Williams,07.01.2002,ENG,Spain,Crystal Palace,Tenerife,0.503333333,False
fm_14533,eafc_6503,Adrià Pedrosa,1998-05-13,Adrià Pedrosa,1998-05-13,ESP,Spain,Espanyol,Sevilla,1.0,True
fm_17321,eafc_1199,Loïc Breton,2004-05-20,H. Delcroix,1999-02-28,FRA,Belgium,Angers SCO,Burnley,,False
fm_2056,eafc_1982,Virgil Misidjan,24.07.1993,V. Misidjan,24.07.1993,NED,Netherlands,FC Twente,Al Tai,0.783333333,True
fm_7436,eafc_2200,Fedele Iovino,2005-07-10,Chen Xiangyu,2002-02-17,ITA,China PR,Cosenza,Shenzhen,,False
fm_6168,eafc_3414,Adam Marušić,17.10.1992,A. Marušić,17.10.1992,MNE,Montenegro,Lazio,Lazio,0.8375,True
fm_1928,eafc_6374,Mohammed Kudus,02.08.2000,M. Kudus,02.08.2000,GHA,Ghana,Ajax,West Ham United,0.675,True
fm_2350,eafc_1657,Tom Trybull,1993-03-09,C. Harper,2001-11-19,GER,United States,Sandhausen,New York RB,,False
fm_17953,eafc_1194,Mousslim Youssouf,2006-01-09,J. Opoku,1998-10-14,FRA,England,OGC Nice,Arouca,,False
fm_6880,eafc_9980,Musa Juwara,2001-12-26,A. Al Hamdan,1999-09-13,GAM,Saudi Arabia,Bologna,Al Hilal,,False
fm_1450,eafc_9114,Max Alves,12.05.2001,Max,12.05.2001,BRA,Brazil,Colorado,Colorado Rapids,0.566666667,True
fm_10652,eafc_11541,Zhao Jianfei,1999-01-21,Zhao Jianfei,1999-01-21,CHN,China PR,Shandong,Shandong Taishan,1.0,True
fm_7808,eafc_10925,Gabriele Chiggiato,2005-04-16,B. Kone,2000-03-14,ITA,Côte d'Ivoire,Atalanta,Como,,False
fm_9500,eafc_5532,Yunus Akgün,07.07.2000,Y. Akgün,07.07.2000,TUR,Turkey,Galatasaray,Leicester City,0.763636364,True
fm_7676,eafc_9373,Isaac Annan,2005-08-11,Zaldúa,1992-06-24,GHA,Spain,Parma,Cádiz,,False
fm_4290,eafc_10534,Mohammad Aswan,2006-02-03,R. Kristensen,1997-07-11,BEL,Denmark,Oostende,Roma,,False
fm_11360,eafc_3765,Nélson Semedo,1993-11-16,Nélson Semedo,1993-11-16,POR,Portugal,Wolves,Wolverhampton Wanderers,1.0,True
fm_15702,eafc_7639,Fali Candé,1998-01-24,Fali Candé,1998-01-24,GNB,Guinea Bissau,FC Metz,Metz,1.0,True
fm_8978,eafc_8958,Matteo Ferro,27.02.2004,L. Gechter,27.02.2004,ITA,Germany,Brescia,Hertha BSC,0.5125,False
fm_15402,eafc_4380,Waldo,1995-08-17,Waldo,1995-08-17,ESP,Spain,Tenerife,Tenerife,1.0,True
fm_18386,eafc_9572,Renan Pineschi,2004-08-06,David Ferreiro,1988-04-01,BRA,Spain,BVT,FC Cartagena,,False
fm_16458,eafc_9692,Abraham Del Moral,05.07.2001,Abraham,05.07.2001,ESP,Spain,Villarreal B,Villarreal II,0.617647059,True
fm_6572,eafc_3683,Andrea Favilli,17.05.1997,A. Favilli,17.05.1997,ITA,Italy,Ternana,Ternana,0.767857143,True
fm_10855,eafc_11705,Wang Hao,20.11.2001,Wang Hao,01.06.2002,CHN,China PR,CD Rongcheng,Qingdao Hainiu,0.65,False
fm_10656,eafc_11354,Yang Yihu,1991-09-16,Yang Yihu,1991-09-16,CHN,China PR,Meizhou,Meizhou Hakka,1.0,True
fm_6859,eafc_1800,Kévin Vinetot,14.06.1988,K. Vinetot,14.06.1988,FRA,France,Südtirol,Südtirol,0.8,True
fm_1424,eafc_3048,Jimmy Medranda,07.02.1994,J. Medranda,07.02.1994,COL,Colombia,Seattle,Columbus Crew,0.814285714,True
fm_15080,eafc_3021,Jordan Amavi,09.03.1994,J. Amavi,09.03.1994,FRA,France,Getafe,Brest,0.729166667,True
fm_4079,eafc_11100,Tobias Jensen,2006-02-10,D. Williams,2003-09-13,DEN,England,Club Brugge,Chelsea,,False
fm_15775,eafc_1111,Lloyd Palun,1988-11-28,J. Lowe,1994-07-21,GAB,Jamaica,SC Bastia,Swansea City,,False
fm_5800,eafc_2709,Mehmet Can Demirci,2005-07-28,A. Onana,1996-04-02,GER,Cameroon,RW Essen,Manchester United,,False
fm_1900,eafc_6230,Jonathan Burkardt,11.07.2000,J. Burkardt,11.07.2000,GER,Germany,Mainz 05,FSV Mainz 05,0.732352941,True
fm_14372,eafc_3184,Uroš Đurđević,02.03.1994,U. Đurđević,02.03.1994,MNE,Montenegro,S. Gijón,Sporting Gijón,0.85,True
fm_11368,eafc_3709,Wilfred Ndidi,16.12.1996,W. Ndidi,16.12.1996,NGA,Nigeria,Leicester,Leicester City,0.7,True
fm_17920,eafc_10662,Gustavo António,2005-05-05,Marco Suárez,2004-02-07,POR,Spain,BVT,Real Oviedo,,False
fm_15595,eafc_8505,Yuri,1982-08-08,M. Hosseini,1996-06-20,BRA,Iran,Ponferrada,Kayserispor,,False
fm_7515,eafc_6558,Nicolò Turco,2004-01-15,M. Desler,1995-02-19,ITA,Denmark,Juventus,Toulouse,,False
fm_1167,eafc_5865,Carlos Coronel,1996-12-29,Carlos Coronel,1996-12-29,BRA,Brazil,New York,New York RB,1.0,True
fm_7315,eafc_9724,Patrizio Rozzi,2005-01-03,M. Moralez,1987-02-27,ITA,Argentina,Capitoline,New York City,,False
fm_9908,eafc_3812,Osman Zorlu,1999-07-15,Y. Begraoui,2001-07-04,TUR,France,Giresunspor,Toulouse,,False
fm_10308,eafc_11305,Yi Teng,1990-02-20,Yi Teng,1990-02-20,CHN,China PR,GZ City,Changchun Yatai,1.0,True
fm_5785,eafc_9186,Dustin Strobach,2005-11-28,Óscar,1998-06-28,GER,Spain,Magdeburg,Getafe,,False
fm_2429,eafc_9141,Janni Serra,1998-04-13,A. Mumin,1998-06-06,GER,Ghana,Arminia Bielefeld,Rayo Vallecano,,False
fm_14650,eafc_5794,Manu Vallejo,1997-02-14,Manu Vallejo,1997-02-14,ESP,Spain,Girona,Real Zaragoza,1.0,True
fm_4545,eafc_8610,Junior Marsoni,03.06.1996,J. Mansoni,03.06.1996,BEL,Belgium,Seraing FC,RWDM,0.721428571,True
fm_10187,eafc_1919,Igor Coronado,1992-08-18,Igor Coronado,1992-08-18,BRA,Brazil,Al-Ittihad,Al Ittihad,1.0,True
fm_4784,eafc_4601,Cole Campbell,2006-02-20,K. Šekularac,2003-12-07,ISL,Switzerland,Borussia Dortmund,Fulham,,False
fm_12379,eafc_10512,Dani van den Heuvel,2003-05-28,E. Çekiçi,1996-11-23,NED,Albania,Leeds,Pendikspor,,False
fm_18142,eafc_8929,Álvaro Subisaga,2004-01-08,O. Ighalo,1989-06-16,ESP,Nigeria,R. Santander,Al Wahda,,False
fm_13998,eafc_10828,Sam Bentley,24.03.2005,F. Conte,24.03.2005,ENG,Guinea,Luton,Bastia,0.586363636,False
fm_14845,eafc_6532,Óscar Gil,1998-04-26,Óscar Gil,1998-04-26,ESP,Spain,Espanyol,Espanyol,1.0,True
fm_6936,eafc_9037,Samuele Vignato,24.02.2004,S. Vignato,24.02.2004,ITA,Italy,Brianza,Monza,0.74,True
fm_18063,eafc_10071,Yaël Nandjou Kwingoua,2005-07-06,E. Brierley,2003-11-23,FRA,England,OGC Nice,Brentford,,False
fm_17875,eafc_11106,João Pacheco,20.01.2004,M. Puch,20.01.2004,POR,Algeria,VIZ,Ajaccio,0.566666667,False
fm_7306,eafc_9946,Alessandro Fontanarosa,07.02.2003,A. Fontanarosa,07.01.2003,ITA,Italy,Inter,Cosenza,0.559090909,True
fm_6990,eafc_7692,Leandro Sanca,2000-01-04,Leandro Sanca,2000-01-04,POR,Portugal,Spezia,Chaves,1.0,True
fm_1431,eafc_7584,Cameron Harper,19.11.2001,C. Harper,19.11.2001,USA,United States,New York,New York RB,0.721428571,True
fm_6952,eafc_5873,Mladen Devetak,1999-03-12,De La Hoz,1992-03-30,SRB,Spain,Palermo,Real Valladolid,,False
fm_16671,eafc_10943,Diogo Prioste,26.03.2004,A. Marriott,26.03.2004,POR,England,Benfica,Watford,0.55,False
fm_14905,eafc_3075,Joseba Zaldua,24.06.1992,Zaldúa,24.06.1992,ESP,Spain,Cádiz,Cádiz,0.6,True
fm_8810,eafc_9514,Mass Samba,2004-11-23,D. Abzi,1998-11-23,GAM,Canada,Perugia,Leganés,,False
fm_4058,eafc_10644,Timo Zaal,2004-02-09,Álvaro Valles,1997-07-25,NED,Spain,sc Heerenveen,Las Palmas,,False
fm_5344,eafc_10562,Dries Martens,2005-08-08,R. Mundle,2003-04-24,NED,England,Go Ahead Eagles,Standard Liège,,False
fm_8613,eafc_2093,Jacopo Rossi,2006-07-10,Lu Ning,1998-01-26,ITA,China PR,Pisa,Changchun Yatai,,False
fm_12630,eafc_8198,Kyron Gordon,24.05.2002,K. Gordon,05.10.2004,ENG,England,Sheff Utd,Liverpool,0.503333333,False
fm_7831,eafc_8159,Giovanni Aurino,2005-02-12,A. Cubas,1996-05-22,ITA,Paraguay,SPAL,Vancouver Whitecaps,,False
fm_7220,eafc_9233,Leonardo Graziani,2005-05-21,Ricardo Fernandes,2002-08-28,ITA,São Tomé e Príncipe,Capitoline,Estoril,,False
fm_2710,eafc_8821,Tobias Bech,19.02.2002,Recasens,19.02.2002,DEN,Spain,FC Ingolstadt 04,Espanyol,0.527272727,False
fm_5843,eafc_10858,Ruvejd Perović,2004-02-29,Chen Xiangyu,2002-02-17,MNE,China PR,FC Augsburg,Shenzhen,,False
fm_9209,eafc_10966,Vincenzo Giuseppe Raia,2006-08-04,A. Cubas,1996-05-22,ITA,Paraguay,Brescia,Vancouver Whitecaps,,False
fm_6278,eafc_7369,Matheus Henrique,1997-12-19,Matheus Henrique,1997-12-19,BRA,Brazil,Sassuolo,Sassuolo,1.0,True
fm_3300,eafc_10610,Johannes Wurtz,1992-06-19,David Carmo,1999-07-19,GER,Portugal,SV Wehen Wiesbaden,Porto,,False
fm_14106,eafc_3417,Narel Phillips,2004-10-02,J. Storey,1997-09-02,ENG,England,West Brom,Preston North End,,False
fm_1196,eafc_4610,Samuel Grandsir,14.08.1996,S. Grandsir,14.08.1996,FRA,France,LA Galaxy,Le Havre,0.783333333,True
fm_14542,eafc_6666,Fran Navarro,1998-02-03,Fran Navarro,1998-02-03,ESP,Spain,Gil Vicente,Porto,1.0,True
fm_6422,eafc_5378,Žan Majer,25.07.1992,Ž. Majer,25.07.1992,SVN,Slovenia,Reggina,Cremonese,0.855555556,True
fm_13414,eafc_9029,Daniel Pike,2002-01-09,Abraham,2001-07-05,ENG,Spain,Blackburn,Villarreal II,,False
fm_2315,eafc_1383,Tony Jantschke,07.04.1990,T. Jantschke,07.04.1990,GER,Germany,Borussia M'gladbach,Borussia Mönchengladbach,0.860714286,True
fm_12567,eafc_8168,Patrick Jones,09.06.2003,P. Jones,09.06.2003,WAL,Wales,Huddersfield,Huddersfield Town,0.7,True
fm_10393,eafc_11460,Liu Jing,17.01.1997,Lu Ning,26.01.1998,CHN,China PR,HeB FC,Changchun Yatai,0.5575,False
fm_3885,eafc_1631,Jonathan Asp-Jensen,2006-01-14,S. Ring,1995-04-18,DEN,Sweden,FC Bayern,Amiens SC,,False
fm_13407,eafc_9290,Matt Dibley-Dias,2003-10-29,N. Kosović,1995-02-24,ENG,Montenegro,Fulham,Meizhou Hakka,,False
fm_16948,eafc_9284,Kévin Lukoki,2005-03-26,C. Doyle,2003-10-03,FRA,England,FC Nantes,Leicester City,,False
fm_4889,eafc_10412,Ben Käuper,01.04.2004,C. Baker,04.01.2004,GER,United States,SV Werder,Seattle Sounders,0.545,False
fm_6139,eafc_3703,André Onana,02.04.1996,A. Onana,02.04.1996,CMR,Cameroon,Inter,Manchester United,0.763636364,True
fm_4609,eafc_8372,Ismaël Kandouss,12.11.1997,I. Kandouss,12.11.1997,FRA,Morocco,Union SG,Gent,0.783333333,True
fm_6106,eafc_5802,Rafael Leão,1999-06-10,Rafael Leão,1999-06-10,POR,Portugal,Milan,Milan,1.0,True
fm_6805,eafc_2140,Raffaele Pucino,03.05.1991,R. Pucino,03.05.1991,ITA,Italy,Bari,Bari 1908,0.696666667,True
fm_16047,eafc_6038,Álex Domínguez,1998-07-30,Álex Domínguez,1998-07-30,ESP,Spain,Las Palmas,Toulouse,1.0,True
fm_7253,eafc_7198,Tomas Tampucci,2005-04-21,M. Youssouf,1988-03-26,ITA,Comoros,Empoli,Ajaccio,,False
fm_12831,eafc_7203,Vaughn Covil,27.07.2003,V. Covil,26.07.2003,USA,United States,Hull,Hull City,0.554166667,True
fm_3250,eafc_2313,Kolja Pusch,12.02.1993,K. Pusch,12.02.1993,GER,Germany,MSV Duisburg,MSV Duisburg,0.763636364,True
fm_12503,eafc_11172,Yago Santiago,2003-04-15,Alex Telles,1992-12-15,ESP,Brazil,Tottenham,Al Nassr,,False
fm_10899,eafc_11706,Fei Ernanduo,2001-07-20,Fei Ernanduo,2001-07-20,CHN,China PR,SH Shenhua,Shanghai Shenhua,1.0,True
fm_10270,eafc_6850,Abdullah Al-Jawaey,1996-03-09,Vitinho,1999-07-23,KSA,Brazil,Al-Tai,Burnley,,False
fm_14312,eafc_5370,Pepê,1997-02-24,Pepê,1997-02-24,BRA,Brazil,FC Porto,Porto,1.0,True
fm_1322,eafc_2136,Luís Martins,1992-06-10,Luís Martins,1992-06-10,POR,Portugal,Vancouver,Vancouver Whitecaps,1.0,True
fm_14179,eafc_4731,Marcão,1996-06-05,Marcão,1996-06-05,BRA,Brazil,Sevilla,Sevilla,1.0,True
fm_15332,eafc_7835,Nikita Iosifov,11.04.2001,N. Iosifov,11.04.2001,RUS,Russia,Villarreal B,Mirandés,0.767857143,True
fm_9969,eafc_2517,Anıl Demir,1996-11-04,A. Al Hamdan,1999-09-13,TUR,Saudi Arabia,Ümraniyespor,Al Hilal,,False
fm_18048,eafc_10035,Pablo Marín,2003-07-03,Pablo Marín,2003-07-03,ESP,Spain,Real San Sebastián,Real Sociedad,1.0,True
