df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_7277,tm_1017,A. Szalai,1998-01-20,Malik Pinto,2002-08-09,Hungary,United States,TSG Hoffenheim,FC Cincinnati,0.0,False
eafc_8450,tm_1007,Ekain,1994-04-29,Ian Murphy,2000-01-16,Spain,United States,Racing Santander,FC Cincinnati,0.0,False
eafc_10095,tm_1007,João Neves,2004-09-27,Ian Murphy,2000-01-16,Portugal,United States,Benfica,FC Cincinnati,0.0,False
eafc_9639,tm_1612,F. Di Michele Sanchez,2003-03-14,Adalberto Carrasquilla,1998-11-28,Germany,Panama,Saarbrücken,Houston Dynamo FC,0.0,False
eafc_2536,tm_1001,D. Cataldi,1994-08-06,Evan Louro,1996-01-19,Italy,United States,Lazio,FC Cincinnati,0.0,False
eafc_6982,tm_1002,T. Thomas,2002-01-12,Alec Kann,1990-08-08,France,United States,Laval,FC Cincinnati,0.0,False
eafc_10842,tm_1074,Joan Puig,2002-11-16,Uri Rosell,1992-07-07,Spain,Spain,Espanyol,Los Angeles Galaxy,0.0,False
eafc_4460,tm_1001,A. Tarbell,1993-10-07,Evan Louro,1996-01-19,United States,United States,Houston Dynamo,FC Cincinnati,0.0,False
eafc_10939,tm_1003,Z. Bengueddoudj,2000-02-21,Paul Walters,2004-04-11,France,United States,Annecy,FC Cincinnati,0.0,False
eafc_7343,tm_1008,Migue Leal,1997-02-01,Joey Akpunonu,2001-12-21,Spain,United States,FC Andorra,FC Cincinnati,0.0,False
eafc_2807,tm_1003,S. Schonlau,1994-08-05,Paul Walters,2004-04-11,Germany,United States,Hamburger SV,FC Cincinnati,0.0,False
eafc_7018,tm_1163,J. Mary,1993-03-09,Maciel,2000-01-18,Cameroon,Brazil,Rizespor,New England Revolution,0.0,False
eafc_8420,tm_1027,Carlos Domínguez,2001-02-11,Dominique Badji,1992-10-16,Spain,Senegal,Celta de Vigo,FC Cincinnati,0.0,False
eafc_8528,tm_1002,K. Ezekwem,2001-06-19,Alec Kann,1990-08-08,Germany,United States,Paderborn,FC Cincinnati,0.0,False
eafc_2369,tm_1000,P. Vlachodimos,1991-10-12,Roman Celentano,2000-09-14,Greece,United States,Dynamo Dresden,FC Cincinnati,0.0,False
eafc_2434,tm_1002,T. Pledl,1994-05-23,Alec Kann,1990-08-08,Germany,United States,MSV Duisburg,FC Cincinnati,0.0,False
eafc_6573,tm_1020,A. Hložek,2002-07-25,Yuya Kubo,1993-12-24,Czech Republic,Japan,Bayer 04 Leverkusen,FC Cincinnati,0.0,False
eafc_1031,tm_1001,M. Bradley,1987-07-31,Evan Louro,1996-01-19,United States,United States,Toronto,FC Cincinnati,0.0,False
eafc_10709,tm_1002,G. Nesta,2000-03-01,Alec Kann,1990-08-08,Italy,United States,Lecco,FC Cincinnati,0.0,False
eafc_11023,tm_1075,B. Mbaye,2004-01-12,Riqui Puig,1999-08-13,Senegal,Spain,Bastia,Los Angeles Galaxy,0.0,False
eafc_7837,tm_1002,M. Cissé,2002-10-17,Alec Kann,1990-08-08,Guinea,United States,VfB Stuttgart,FC Cincinnati,0.0,False
eafc_5902,tm_1002,M. Miller,1995-12-02,Alec Kann,1990-08-08,England,United States,Plymouth Argyle,FC Cincinnati,0.0,False
eafc_4043,tm_1003,Botelhinonsa,2000-02-29,Paul Walters,2004-04-11,Brazil,United States,Athletico Paranaense,FC Cincinnati,0.0,False
eafc_2107,tm_1034,Djaniny,1991-03-21,Amet Korca,2000-09-16,Cape Verde Islands,United States,Al Fateh,FC Dallas,0.0,False
eafc_2498,tm_1067,F. Al Johani,1991-10-26,Julián Aude,2003-03-24,Saudi Arabia,Argentina,Damac,Los Angeles Galaxy,0.0,False
eafc_3122,tm_1001,A. Fulignati,1994-10-31,Evan Louro,1996-01-19,Italy,United States,Catanzaro,FC Cincinnati,0.0,False
eafc_10881,tm_1006,Pedrinho,2002-07-11,Nick Hagglund,1992-09-14,Brazil,United States,Shakhtar Donetsk,FC Cincinnati,0.0,False
eafc_1373,tm_1020,De Marcos,1989-04-14,Yuya Kubo,1993-12-24,Spain,Japan,Athletic Club,FC Cincinnati,0.0,False
eafc_4457,tm_1067,Tony Alfaro,1993-06-15,Julián Aude,2003-03-24,Mexico,Argentina,LA Galaxy,Los Angeles Galaxy,0.0,False
eafc_10621,tm_1060,Y. Barry,2002-11-25,Jalen Neal,2003-08-24,France,United States,Annecy,Los Angeles Galaxy,0.0,False
eafc_8716,tm_1028,A. Al Dakhil,2002-03-06,Maarten Paes,1998-05-14,Belgium,Netherlands,Burnley,FC Dallas,0.0,False
eafc_2758,tm_1002,J. Rothwell,1995-01-11,Alec Kann,1990-08-08,England,United States,AFC Bournemouth,FC Cincinnati,0.0,False
eafc_5271,tm_1020,E. Löwen,1997-01-28,Yuya Kubo,1993-12-24,Germany,Japan,Saint Louis City,FC Cincinnati,0.0,False
eafc_5393,tm_1067,A. Koita,1998-09-20,Julián Aude,2003-03-24,Belgium,Argentina,Sint-Truiden,Los Angeles Galaxy,0.0,False
eafc_5185,tm_1002,E. Louro,1996-01-19,Alec Kann,1990-08-08,United States,United States,Cincinnati,FC Cincinnati,0.0,False
eafc_5394,tm_1010,H. Al Qahtani,1994-12-20,Santiago Arias,1992-01-13,Saudi Arabia,Colombia,Al Shabab,FC Cincinnati,0.0,False
eafc_2393,tm_1002,M. Modolo,1989-03-23,Alec Kann,1990-08-08,Italy,United States,Venezia,FC Cincinnati,0.0,False
eafc_9362,tm_1119,Rodrigo Ribeiro,2005-04-28,Mason Stajduhar,1997-12-02,Portugal,United States,Sporting CP,Orlando City SC,0.0,False
eafc_2562,tm_1010,A. Ben Mohamed,1994-12-08,Santiago Arias,1992-01-13,Tunisia,Colombia,Guingamp,FC Cincinnati,0.0,False
eafc_1710,tm_1001,J. Cuffaut,1988-03-15,Evan Louro,1996-01-19,France,United States,Valenciennes,FC Cincinnati,0.0,False
eafc_9535,tm_1001,D. Huseinbašić,2001-07-03,Evan Louro,1996-01-19,Germany,United States,FC Köln,FC Cincinnati,0.0,False
eafc_6006,tm_1001,S. Duke-McKenna,2000-08-17,Evan Louro,1996-01-19,Guyana,United States,Queens Park Rangers,FC Cincinnati,0.0,False
eafc_11519,tm_1013,Xu Yougang,1996-02-09,Bret Halsey,2000-06-01,China PR,United States,Shanghai Shenhua,FC Cincinnati,0.0,False
eafc_1577,tm_1005,Willian José,1991-11-23,Matt Miazga,1995-07-19,Brazil,United States,Real Betis,FC Cincinnati,0.0,False
eafc_3128,tm_1003,L. Hernández,1996-02-14,Paul Walters,2004-04-11,France,United States,Paris Saint Germain,FC Cincinnati,0.0,False
eafc_6850,tm_1087,M. Diaby,1996-09-03,Preston Judd,1999-05-28,France,United States,Sheffield Wednesday,Los Angeles Galaxy,0.0,False
eafc_2501,tm_1020,A. Ateef,1992-08-03,Yuya Kubo,1993-12-24,Saudi Arabia,Japan,Al Ahli Jeddah,FC Cincinnati,0.0,False
eafc_4305,tm_1001,A. Hazazi,1994-02-18,Evan Louro,1996-01-19,Saudi Arabia,United States,Al Ettifaq,FC Cincinnati,0.0,False
eafc_6739,tm_1006,J. Branthwaite,2002-06-27,Nick Hagglund,1992-09-14,England,United States,Everton,FC Cincinnati,0.0,False
eafc_8879,tm_1057,K. Mizuta,2000-04-08,Jonathan Bond,1993-05-19,Japan,England,DSC Arminia Bielefeld,Los Angeles Galaxy,0.0,False
eafc_2915,tm_1007,M. Politano,1993-08-03,Ian Murphy,2000-01-16,Italy,United States,Napoli,FC Cincinnati,0.0,False
eafc_5191,tm_1012,M. Tavernier,1999-03-22,Raymon Gaddis,1990-01-13,England,United States,AFC Bournemouth,FC Cincinnati,0.0,False
eafc_6729,tm_1005,C. Zady Sery,1999-12-20,Matt Miazga,1995-07-19,Côte d'Ivoire,United States,Caen,FC Cincinnati,0.0,False
eafc_4231,tm_1023,Fábio Melitinho,1996-02-29,Brandon Vazquez,1998-10-14,Brazil,United States,Fluminense,FC Cincinnati,0.0,False
eafc_1029,tm_1006,Sergio Ramos,1986-03-30,Nick Hagglund,1992-09-14,Spain,United States,Sevilla,FC Cincinnati,0.0,False
eafc_1708,tm_1020,G. Xhaka,1992-09-27,Yuya Kubo,1993-12-24,Switzerland,Japan,Bayer 04 Leverkusen,FC Cincinnati,0.0,False
eafc_2783,tm_1020,S. Azmoun,1995-01-01,Yuya Kubo,1993-12-24,Iran,Japan,Roma,FC Cincinnati,0.0,False
eafc_4885,tm_1028,C. Kipré,1996-12-09,Maarten Paes,1998-05-14,Côte d'Ivoire,Netherlands,West Bromwich Albion,FC Dallas,0.0,False
eafc_5464,tm_1009,D. McNamara,1998-12-27,London Aghedo,2000-05-31,Republic of Ireland,United States,Millwall,FC Cincinnati,0.0,False
eafc_1000,tm_1083,Rúben Fernandes,1986-05-06,Douglas Costa,1990-09-14,Portugal,Brazil,Gil Vicente,Los Angeles Galaxy,0.0,False
eafc_10069,tm_1001,B. Cremaschi,2005-03-02,Evan Louro,1996-01-19,United States,United States,Inter Miami,FC Cincinnati,0.0,False
eafc_1101,tm_1001,C. Ansaldi,1986-09-20,Evan Louro,1996-01-19,Argentina,United States,Parma,FC Cincinnati,0.0,False
eafc_2087,tm_1109,Ruiz de Galarreta,1993-08-06,Sebastián Driussi,1996-02-09,Spain,Argentina,Athletic Club,Austin FC,0.0,False
eafc_11687,tm_1070,Wang Jianming,1993-07-04,Kelvin Leerdam,1990-06-24,Chinese Taipei,Suriname,Qingdao Hainiu,Los Angeles Galaxy,0.0,False
eafc_10249,tm_1006,Carlos Álvarez,2003-08-06,Nick Hagglund,1992-09-14,Spain,United States,Levante,FC Cincinnati,0.0,False
eafc_8110,tm_1011,E. Ferguson,2004-10-19,Alvas Powell,1994-07-18,Republic of Ireland,Jamaica,Brighton & Hove Albion,FC Cincinnati,0.0,False
eafc_3498,tm_1013,V. Milinković-Savić,1997-02-20,Bret Halsey,2000-06-01,Serbia,United States,Torino,FC Cincinnati,0.0,False
eafc_3769,tm_1159,M. Sarr,1997-01-05,Brandon Bye,1995-11-29,Senegal,United States,Cremonese,New England Revolution,0.0,False
eafc_9290,tm_1001,D. Kubatta,2003-10-29,Evan Louro,1996-01-19,Germany,United States,Viktoria Köln,FC Cincinnati,0.0,False
eafc_9514,tm_1001,M. Serbest,2004-11-23,Evan Louro,1996-01-19,Turkey,United States,İstanbulspor,FC Cincinnati,0.0,False
eafc_1095,tm_1020,A. Bonnet,1986-10-17,Yuya Kubo,1993-12-24,France,Japan,Quevilly Rouen,FC Cincinnati,0.0,False
eafc_1952,tm_1002,D. Foulquier,1993-03-23,Alec Kann,1990-08-08,France,United States,Valencia,FC Cincinnati,0.0,False
eafc_7393,tm_1001,S. Mijnans,2000-03-09,Evan Louro,1996-01-19,Netherlands,United States,AZ Alkmaar,FC Cincinnati,0.0,False
eafc_7605,tm_1069,D. Luna,2003-05-07,Calegari,2002-02-27,Colombia,Brazil,Mallorca,,0.0,False
eafc_5398,tm_1003,S. Çiftpınar,1993-01-01,Paul Walters,2004-04-11,Turkey,United States,Kasımpaşa,FC Cincinnati,0.0,False
eafc_1035,tm_1020,S. Carson,1985-09-03,Yuya Kubo,1993-12-24,England,Japan,Manchester City,FC Cincinnati,0.0,False
eafc_6333,tm_1069,P. Musa,1998-03-04,Calegari,2002-02-27,Croatia,Brazil,Benfica,,0.0,False
eafc_9976,tm_1001,R. Smajić,2004-05-02,Evan Louro,1996-01-19,Bosnia and Herzegovina,United States,FC Köln,FC Cincinnati,0.0,False
eafc_2277,tm_1009,H. Çalhanoğlu,1994-02-08,London Aghedo,2000-05-31,Turkey,United States,Inter,FC Cincinnati,0.0,False
eafc_4848,tm_1002,N. Siega,1991-02-25,Alec Kann,1990-08-08,Italy,United States,Südtirol,FC Cincinnati,0.0,False
eafc_8246,tm_1001,H. Al Ali,2002-02-10,Evan Louro,1996-01-19,Saudi Arabia,United States,Abha,FC Cincinnati,0.0,False
eafc_11520,tm_1162,Yan Zhiyu,1993-02-08,Noel Buck,2005-04-05,China PR,England,Changchun Yatai,New England Revolution,0.0,False
eafc_8475,tm_1057,Miguel Crespo,1996-09-11,Jonathan Bond,1993-05-19,Portugal,England,Fenerbahçe,Los Angeles Galaxy,0.0,False
eafc_5127,tm_1010,Cris Salvador,1994-11-20,Santiago Arias,1992-01-13,Spain,Colombia,Elche,FC Cincinnati,0.0,False
eafc_2516,tm_1001,P. Dybala,1993-11-15,Evan Louro,1996-01-19,Argentina,United States,Roma,FC Cincinnati,0.0,False
eafc_11312,tm_1007,J. Locadia,1993-11-07,Ian Murphy,2000-01-16,Curacao,United States,Cangzhou Mighty Lions,FC Cincinnati,0.0,False
eafc_1576,tm_1020,D. Lovren,1989-07-05,Yuya Kubo,1993-12-24,Croatia,Japan,Olympique Lyonnais,FC Cincinnati,0.0,False
eafc_1019,tm_1002,M. Demir,1992-01-10,Alec Kann,1990-08-08,Turkey,United States,Konyaspor,FC Cincinnati,0.0,False
eafc_7062,tm_1060,W. Taïbi,2002-03-07,Jalen Neal,2003-08-24,France,United States,Rodez,Los Angeles Galaxy,0.0,False
eafc_5275,tm_1000,Guridi,1995-02-28,Roman Celentano,2000-09-14,Spain,United States,Deportivo Alavés,FC Cincinnati,0.0,False
eafc_2786,tm_1002,F. Forte,1993-05-01,Alec Kann,1990-08-08,Italy,United States,Cosenza,FC Cincinnati,0.0,False
eafc_3818,tm_1002,E. Ávila,1994-02-06,Alec Kann,1990-08-08,Argentina,United States,Osasuna,FC Cincinnati,0.0,False
eafc_7094,tm_1001,D. Meddah,2002-10-06,Evan Louro,1996-01-19,France,United States,Caen,FC Cincinnati,0.0,False
eafc_6651,tm_1002,F. Drinkuth,1994-10-20,Alec Kann,1990-08-08,Germany,United States,VfB Lübeck,FC Cincinnati,0.0,False
eafc_9405,tm_1002,M. Anchor,2004-07-21,Alec Kann,1990-08-08,Canada,United States,Vancouver Whitecaps,FC Cincinnati,0.0,False
eafc_10843,tm_1002,B. Winter,2004-05-16,Alec Kann,1990-08-08,Germany,United States,St. Pauli,FC Cincinnati,0.0,False
eafc_8612,tm_1001,L. Breunig,2003-11-14,Evan Louro,1996-01-19,Germany,United States,Jahn Regensburg,FC Cincinnati,0.0,False
eafc_4037,tm_1039,Diego Essler,2000-02-29,Ema Twumasi,1997-05-18,Brazil,Ghana,Atlético Mineiro,FC Dallas,0.0,False
eafc_1360,tm_1003,M. Vejinović,1990-02-03,Paul Walters,2004-04-11,Netherlands,United States,Heracles Almelo,FC Cincinnati,0.0,False
eafc_5730,tm_1075,Fran Manzanara,1996-09-12,Riqui Puig,1999-08-13,Spain,Spain,Racing Ferrol,Los Angeles Galaxy,0.0,False
eafc_3574,tm_1002,K. Palmer,1996-11-09,Alec Kann,1990-08-08,Jamaica,United States,Coventry City,FC Cincinnati,0.0,False
eafc_7205,tm_1006,K. Al Blooshi,1999-03-22,Nick Hagglund,1992-09-14,United Arab Emirates,United States,Al Ain,FC Cincinnati,0.0,False
eafc_4746,tm_1001,B. Dibassy,1989-08-11,Evan Louro,1996-01-19,Mali,United States,Minnesota United,FC Cincinnati,0.0,False
eafc_11677,tm_1002,Lu Wentao,2002-01-12,Alec Kann,1990-08-08,China PR,United States,Shenzhen,FC Cincinnati,0.0,False
eafc_8700,tm_1004,T. Gemicibaşı,1996-04-23,Yerson Mosquera,2001-05-02,Turkey,Colombia,Austria Klagenfurt,Wolverhampton Wanderers,0.0,False
eafc_11340,tm_1029,Shao Puliang,1989-07-06,Jimmy Maurer,1988-10-14,China PR,United States,Cangzhou Mighty Lions,FC Dallas,0.0,False
eafc_1914,tm_1001,J. Ruffels,1993-10-23,Evan Louro,1996-01-19,England,United States,Huddersfield Town,FC Cincinnati,0.0,False
eafc_6831,tm_1001,A. Tchaptchet,2001-12-21,Evan Louro,1996-01-19,France,United States,Grenoble Foot 38,FC Cincinnati,0.0,False
eafc_3412,tm_1069,S. Ojo,1997-06-19,Calegari,2002-02-27,England,Brazil,Kortrijk,,0.0,False
eafc_5695,tm_1053,Fabio González,1997-02-12,Bernard Kamungo,2002-01-01,Spain,Tanzania,Las Palmas,FC Dallas,0.0,False
eafc_10255,tm_1020,C. Rindov,2001-10-08,Yuya Kubo,1993-12-24,United States,Japan,Sporting Kansas City,FC Cincinnati,0.0,False
eafc_2076,tm_1008,Carvajal,1992-01-11,Joey Akpunonu,2001-12-21,Spain,United States,Real Madrid,FC Cincinnati,0.0,False
eafc_9153,tm_1001,İ. Çokçalış,2000-06-21,Evan Louro,1996-01-19,Turkey,United States,Adana Demirspor,FC Cincinnati,0.0,False
eafc_6277,tm_1020,C. Vidal,2000-06-18,Yuya Kubo,1993-12-24,France,Japan,Ajaccio,FC Cincinnati,0.0,False
eafc_8819,tm_1075,Alan Godoy,2003-05-04,Riqui Puig,1999-08-13,Spain,Spain,Mirandés,Los Angeles Galaxy,0.0,False
eafc_7215,tm_1006,Bruno Duarte,1996-03-24,Nick Hagglund,1992-09-14,Brazil,United States,Farense,FC Cincinnati,0.0,False
eafc_5924,tm_1001,L. Cacace,2000-09-27,Evan Louro,1996-01-19,New Zealand,United States,Empoli,FC Cincinnati,0.0,False
eafc_10938,tm_1060,M. Mahop,2000-03-14,Jalen Neal,2003-08-24,Cameroon,United States,Annecy,Los Angeles Galaxy,0.0,False
eafc_8828,tm_1001,D. Williams,2003-09-13,Evan Louro,1996-01-19,England,United States,Chelsea,FC Cincinnati,0.0,False
eafc_11282,tm_1069,Yu Dabao,1988-04-18,Calegari,2002-02-27,China PR,Brazil,Beijing Guoan,,0.0,False
eafc_11658,tm_1034,Lai Jinfeng,1997-12-31,Amet Korca,2000-09-16,China PR,United States,Zhejiang,FC Dallas,0.0,False
eafc_7693,tm_1008,Fabiano Souza,2000-03-14,Joey Akpunonu,2001-12-21,Brazil,United States,Moreirense,FC Cincinnati,0.0,False
eafc_8089,tm_1005,C. Lannert,1998-06-08,Matt Miazga,1995-07-19,Germany,United States,DSC Arminia Bielefeld,FC Cincinnati,0.0,False
eafc_1500,tm_1001,N. Etheridge,1990-02-07,Evan Louro,1996-01-19,Philippines,United States,Birmingham City,FC Cincinnati,0.0,False
eafc_7794,tm_1011,G. Manzari,2000-09-21,Alvas Powell,1994-07-18,Italy,Jamaica,Ascoli,FC Cincinnati,0.0,False
eafc_7255,tm_1002,F. Tsadjout,1999-07-28,Alec Kann,1990-08-08,Italy,United States,Cremonese,FC Cincinnati,0.0,False
eafc_5511,tm_1001,J. Klinsmann,1997-04-08,Evan Louro,1996-01-19,United States,United States,LA Galaxy,FC Cincinnati,0.0,False
eafc_8402,tm_1006,Metinho,2003-04-23,Nick Hagglund,1992-09-14,Brazil,United States,Sparta Rotterdam,FC Cincinnati,0.0,False
eafc_5864,tm_1007,M. Facklam,1996-08-22,Ian Murphy,2000-01-16,Germany,United States,VfB Lübeck,FC Cincinnati,0.0,False
eafc_3098,tm_1020,E. Gyasi,1994-01-11,Yuya Kubo,1993-12-24,Ghana,Japan,Empoli,FC Cincinnati,0.0,False
eafc_9871,tm_1007,M. De Lima,2004-04-19,Ian Murphy,2000-01-16,France,United States,Bordeaux,FC Cincinnati,0.0,False
eafc_1713,tm_1032,Ilie Sánchez,1990-11-21,Nkosi Tafari,1997-03-23,Spain,United States,Los Angeles FC,FC Dallas,0.0,False
eafc_6610,tm_1001,T. Watanabe,1997-02-05,Evan Louro,1996-01-19,Japan,United States,Gent,FC Cincinnati,0.0,False
eafc_7125,tm_1097,Daniel Bragança,1999-05-27,Adam Lundqvist,1994-03-20,Portugal,Sweden,Sporting CP,Austin FC,0.0,False
eafc_10102,tm_1069,R. Květ,1997-12-17,Calegari,2002-02-27,Czech Republic,Brazil,Sivasspor,,0.0,False
eafc_2090,tm_1006,Denis Suárez,1994-01-06,Nick Hagglund,1992-09-14,Spain,United States,Villarreal,FC Cincinnati,0.0,False
eafc_7984,tm_1002,H. Roberts,2002-05-10,Alec Kann,1990-08-08,England,United States,Bristol City,FC Cincinnati,0.0,False
eafc_3858,tm_1020,A. Green,1998-07-26,Yuya Kubo,1993-12-24,England,Japan,Rotherham United,FC Cincinnati,0.0,False
eafc_1850,tm_1002,T. Geyer,1991-03-06,Alec Kann,1990-08-08,Germany,United States,Ulm,FC Cincinnati,0.0,False
eafc_10884,tm_1060,P. Sakho,1996-12-21,Jalen Neal,2003-08-24,Senegal,United States,Quevilly Rouen,Los Angeles Galaxy,0.0,False
eafc_8414,tm_1069,B. Ezeh,2001-06-23,Calegari,2002-02-27,Germany,Brazil,Hannover 96,,0.0,False
eafc_5747,tm_1013,O. Moruțan,1999-04-25,Bret Halsey,2000-06-01,Romania,United States,Ankaragücü,FC Cincinnati,0.0,False
eafc_1958,tm_1007,B. Assombalonga,1992-12-06,Ian Murphy,2000-01-16,Congo DR,United States,Antalyaspor,FC Cincinnati,0.0,False
eafc_10147,tm_1007,B. Bilongo,2001-09-15,Ian Murphy,2000-01-16,England,United States,Middlesbrough,FC Cincinnati,0.0,False
eafc_9590,tm_1002,F. Abiuso,2003-02-02,Alec Kann,1990-08-08,Italy,United States,Modena,FC Cincinnati,0.0,False
eafc_8365,tm_1002,Y. Cassubie,2000-10-18,Alec Kann,1990-08-08,France,United States,Bordeaux,FC Cincinnati,0.0,False
eafc_11315,tm_1036,Chow Tim,1994-01-18,Sam Junqua,1996-11-09,Chinese Taipei,United States,Chengdu Rongcheng,FC Dallas,0.0,False
eafc_9288,tm_1001,O. Fobassam,2003-04-06,Evan Louro,1996-01-19,Germany,United States,SpVgg Greuther Fürth,FC Cincinnati,0.0,False
eafc_1510,tm_1007,A. Lacazette,1991-05-28,Ian Murphy,2000-01-16,France,United States,Olympique Lyonnais,FC Cincinnati,0.0,False
eafc_6712,tm_1012,Altube,2000-02-22,Raymon Gaddis,1990-01-13,Spain,United States,Albacete,FC Cincinnati,0.0,False
eafc_7639,tm_1110,Fali Candé,1998-01-24,CJ Fodrey,2004-02-10,Guinea Bissau,United States,Metz,Austin FC,0.0,False
eafc_6411,tm_1067,M. Talbi,1998-05-26,Julián Aude,2003-03-24,Tunisia,Argentina,Lorient,Los Angeles Galaxy,0.0,False
eafc_1932,tm_1002,E. Özbir,1989-10-25,Alec Kann,1990-08-08,Turkey,United States,Adana Demirspor,FC Cincinnati,0.0,False
eafc_4958,tm_1005,A. Dadakdeniz,1999-08-05,Matt Miazga,1995-07-19,Turkey,United States,Antalyaspor,FC Cincinnati,0.0,False
eafc_11059,tm_1028,R. Kolli,2005-02-10,Maarten Paes,1998-05-14,Algeria,Netherlands,Queens Park Rangers,FC Dallas,0.0,False
eafc_5448,tm_1003,Z. Flemming,1998-08-01,Paul Walters,2004-04-11,Netherlands,United States,Millwall,FC Cincinnati,0.0,False
eafc_3960,tm_1001,J. Duverne,1997-07-12,Evan Louro,1996-01-19,France,United States,Nantes,FC Cincinnati,0.0,False
eafc_4312,tm_1002,G. Cimirot,1992-12-19,Alec Kann,1990-08-08,Bosnia and Herzegovina,United States,Al Fayha,FC Cincinnati,0.0,False
eafc_5192,tm_1002,P. Sontheimer,1998-07-03,Alec Kann,1990-08-08,Germany,United States,Saarbrücken,FC Cincinnati,0.0,False
eafc_11529,tm_1080,Li Shuai,1995-06-18,Tyler Boyd,1994-12-30,China PR,United States,Shanghai Port,Los Angeles Galaxy,0.0,False
eafc_3119,tm_1005,J. Maddison,1996-11-23,Matt Miazga,1995-07-19,England,United States,Tottenham Hotspur,FC Cincinnati,0.0,False
eafc_3221,tm_1028,J. Fulton,1994-04-01,Maarten Paes,1998-05-14,Scotland,Netherlands,Swansea City,FC Dallas,0.0,False
eafc_6121,tm_1005,A. Bayındır,1998-04-14,Matt Miazga,1995-07-19,Turkey,United States,Manchester United,FC Cincinnati,0.0,False
eafc_9498,tm_1002,E. Tintiş,2004-01-12,Alec Kann,1990-08-08,Turkey,United States,Fatih Karagümrük,FC Cincinnati,0.0,False
eafc_11132,tm_1006,Rubén de Gea,2000-04-04,Nick Hagglund,1992-09-14,Spain,United States,Burgos,FC Cincinnati,0.0,False
eafc_4015,tm_1001,L. Nmecha,1998-12-14,Evan Louro,1996-01-19,Germany,United States,VfL Wolfsburg,FC Cincinnati,0.0,False
eafc_10702,tm_1002,L. Augusto,2000-02-26,Alec Kann,1990-08-08,Angola,United States,Alanyaspor,FC Cincinnati,0.0,False
eafc_10370,tm_1159,L. Laux,2002-10-14,Brandon Bye,1995-11-29,Germany,United States,Sandhausen,New England Revolution,0.0,False
eafc_11484,tm_1110,Liu Yang,1995-06-17,CJ Fodrey,2004-02-10,China PR,United States,Shandong Taishan,Austin FC,0.0,False
eafc_5631,tm_1020,A. Pears,1998-04-23,Yuya Kubo,1993-12-24,England,Japan,Blackburn Rovers,FC Cincinnati,0.0,False
eafc_5726,tm_1014,Z. Vanheusden,1999-07-29,Marco Angulo,2002-05-08,Belgium,Ecuador,Standard Liège,FC Cincinnati,0.0,False
eafc_3138,tm_1001,M. Maertens,1995-03-27,Evan Louro,1996-01-19,Belgium,United States,OH Leuven,FC Cincinnati,0.0,False
eafc_7870,tm_1159,C. Riad,2003-06-17,Brandon Bye,1995-11-29,Morocco,United States,Real Betis,New England Revolution,0.0,False
eafc_3487,tm_1069,J. Benet,1995-06-24,Calegari,2002-02-27,France,Brazil,Grenoble Foot 38,,0.0,False
eafc_6070,tm_1011,T. Richards,2000-12-04,Alvas Powell,1994-07-18,England,Jamaica,Queens Park Rangers,FC Cincinnati,0.0,False
eafc_5421,tm_1007,Vilanova,1997-02-11,Ian Murphy,2000-01-16,Spain,United States,FC Andorra,FC Cincinnati,0.0,False
eafc_2206,tm_1020,C. Walton,1995-11-09,Yuya Kubo,1993-12-24,England,Japan,Ipswich Town,FC Cincinnati,0.0,False
eafc_10256,tm_1009,M. Marqués,2001-09-08,London Aghedo,2000-05-31,Sweden,United States,Minnesota United,FC Cincinnati,0.0,False
eafc_7959,tm_1002,D. Rensch,2003-01-18,Alec Kann,1990-08-08,Netherlands,United States,Ajax,FC Cincinnati,0.0,False
eafc_9466,tm_1002,S. Seymor,2002-01-04,Alec Kann,1990-08-08,Netherlands,United States,Excelsior,FC Cincinnati,0.0,False
eafc_9446,tm_1001,S. Voelcke,2002-02-23,Evan Louro,1996-01-19,Germany,United States,Rot-Weiss Essen,FC Cincinnati,0.0,False
eafc_1704,tm_1006,W. Ben Yedder,1990-08-12,Nick Hagglund,1992-09-14,France,United States,Monaco,FC Cincinnati,0.0,False
eafc_10386,tm_1002,D. Gebuhr,2003-05-06,Alec Kann,1990-08-08,Germany,United States,Eintracht Frankfurt,FC Cincinnati,0.0,False
eafc_9366,tm_1005,H. Larsson,2004-06-27,Matt Miazga,1995-07-19,Sweden,United States,Eintracht Frankfurt,FC Cincinnati,0.0,False
eafc_9756,tm_1001,L. Diabaté,2003-08-21,Evan Louro,1996-01-19,France,United States,Valenciennes,FC Cincinnati,0.0,False
eafc_3108,tm_1003,A. Lundqvist,1994-03-20,Paul Walters,2004-04-11,Sweden,United States,Austin,FC Cincinnati,0.0,False
eafc_5657,tm_1002,M. Ojeda,1998-11-27,Alec Kann,1990-08-08,Argentina,United States,Orlando City,FC Cincinnati,0.0,False
eafc_4785,tm_1001,N. Rieble,1995-08-22,Evan Louro,1996-01-19,Germany,United States,Wehen Wiesbaden,FC Cincinnati,0.0,False
eafc_9165,tm_1002,F. Feller,2004-01-07,Alec Kann,1990-08-08,Germany,United States,Heidenheim,FC Cincinnati,0.0,False
eafc_6467,tm_1001,Y. Kitala,1998-04-09,Evan Louro,1996-01-19,France,United States,Almere City,FC Cincinnati,0.0,False
eafc_7847,tm_1002,I. Grbić,1996-01-18,Alec Kann,1990-08-08,Croatia,United States,Atlético Madrid,FC Cincinnati,0.0,False
